"source";"translation";"type";"module";"status";"customer"
"Banner";"Banner";"B";"";"T";"N"
"none active";"nem aktív";"S";"";"T";"N"
"per click";"kattintásonként";"B";"";"T";"N"
"per sale";"eladásonként";"B";"";"T";"N"
"ID";"ID";"B";"";"T";"N"
"Name";"Név";"B";"";"T";"N"
"Description";"Leírás";"B";"";"T";"N"
"Status";"Státusz";"B";"";"T";"N"
"Date created";"Létrehozás dátuma";"S";"";"T";"N"
"Actions";"Akciók";"B";"";"T";"N"
"Channel";"Reklám csatorna";"B";"";"T";"N"
"Failed to save %s field(s)";"%s mezők elmentése sikertelen";"S";"";"T";"N"
"%s field(s) successfully saved";"%s mezők sikeresen mentve";"S";"";"T";"N"
"User";"Felhasználó";"B";"";"T";"N"
"Channel name";"Reklám csatorna";"S";"";"T";"N"
"Pattern didn't matched the URL, check your pattern";"A sablon nem felel meg az URL-nek, ellenőrizze le a sablonját!";"S";"";"T";"N"
"Pattern matched the URL";"A sablon megfelelt az URL-nek.";"S";"";"T";"N"
"Login";"Bejelentkezés";"B";"";"T";"N"
"First name";"Vezetéknév";"B";"";"T";"N"
"Last name";"Keresztnév";"B";"";"T";"N"
"Referral ID";"Új affilaite ID";"B";"";"T";"N"
"I agree with terms & conditions";"Elfogadom a feltételeket";"B";"";"T";"N"
"Cannot find invoice";"Számla nem található";"S";"";"T";"N"
"Affiliate";"partner";"B";"";"T";"N"
"Date of registration";"A regisztráció dátuma";"S";"";"T";"N"
"Commission";"Jutalék";"B";"";"T";"N"
"Total cost";"Teljes költség";"B";"";"T";"N"
"Order ID";"Megrendelés azonosítója";"B";"";"T";"N"
"Product ID";"Termék azonosítója";"B";"";"T";"N"
"Created";"Létrehozva";"B";"";"T";"N"
"Campaign Name";"Kampány neve";"B";"";"T";"N"
"Type";"Típus";"B";"";"T";"N"
"Affiliate username";"a partner felhasználóneve";"S";"";"T";"N"
"Paid";"fizetve";"B";"";"T";"N"
"Ip";"Ip";"S";"";"T";"N"
"Referer";"Ajánló";"B";"";"T";"N"
"Recurring commison id";"Ismétlődő jutalék ID";"S";"";"T";"N"
"Payout history id";"Korábbi kifizetések ID";"B";"";"T";"N"
"Click count";"A klikkek száma";"S";"";"T";"N"
"First click time";"Az első klikk ideje";"S";"";"T";"N"
"First click referer";"Első klikk ajánló";"S";"";"T";"N"
"First click ip";"Első klikkelés IP-je";"S";"";"T";"N"
"First click data 1";"Első klikkelés adatai 1";"S";"";"T";"N"
"First click data 2";"Első klikkelés adatai 2";"S";"";"T";"N"
"Last click time";"Az utolsó rákattintás ideje";"S";"";"T";"N"
"Last click referer";"Utolsó klikk ajánló";"S";"";"T";"N"
"Last click ip";"Az utolsó klikkelés IP-ja";"S";"";"T";"N"
"Last click data 1";"utolsó klikkelés adatai 1";"S";"";"T";"N"
"Last click data 2";"utolsó klikkelés adatai 2";"S";"";"T";"N"
"Extra data 1";"Extra adatok 1";"B";"";"T";"N"
"Extra data 2";"Extra adatok 2";"B";"";"T";"N"
"Extra data 3";"extra adatok 3";"S";"";"T";"N"
"Extra data 4";"extra adatok 4";"S";"";"T";"N"
"Extra data 5";"extra adatok 5";"S";"";"T";"N"
"Merchant note";"a kereskedő értesítése";"B";"";"T";"N"
"Banner name";"A banner neve";"B";"";"T";"N"
"Banner preview";"Banner villámnézete";"S";"";"T";"N"
"Campaign";"Kampány";"B";"";"T";"N"
"Target URL";"Cél URL";"B";"";"T";"N"
"Banner type";"A banner típusa";"S";"";"T";"N"
"Html data is not defined";"A Html adatok nincsenek megadva";"S";"";"T";"N"
"File name is not defined";"A File neve nincs megadva";"S";"";"T";"N"
"unknown";"ismeretlen";"B";"";"T";"N"
"approved";"elfogadott";"B";"";"T";"N"
"pending";"függőben lévő";"B";"";"T";"N"
"User Id";"felhasználó azonosító";"S";"";"T";"N"
"Payment date";"Kifizetés dátuma";"S";"";"T";"N"
"Username";"Felhasználónév";"B";"";"T";"N"
"Amount";"Azonosító";"B";"";"T";"N"
"Note to affiliate";"üzenet a partnernek";"S";"";"T";"N"
"Original currency ID";"Eredeti pénznem azonosítója";"S";"";"T";"N"
"Original currency rate";"Az eredeti pénznem átváltási aránya";"S";"";"T";"N"
"Original currency value";"Eredeti pénznem értéke";"S";"";"T";"N"
"System note";"rendszerüzenet";"B";"";"T";"N"
"Country code";"országkód";"B";"";"T";"N"
"Affiliate first name";"A partner keresztneve";"S";"";"T";"N"
"Affiliate last name";"A partner vezetékneve";"S";"";"T";"N"
"3rd party cookie";"3. fél cookie";"B";"";"T";"N"
"1st party cookie";"1. fél cookie";"B";"";"T";"N"
"Flash cookie";"Flash cookie";"B";"";"T";"N"
"Forced parameter";"kötelező paraméter";"B";"";"T";"N"
"IP address";"IP cím";"B";"";"T";"N"
"Default affiliate";"Alapértelmezett partner";"B";"";"T";"N"
"Url";"Url";"B";"";"T";"N"
"Note";"megjegyzés";"B";"";"T";"N"
"Status does not have allowed value";"A státusznak nincs megengedett értéke";"S";"";"T";"N"
"Selected username already exists";"A választott felhasználónév már létezik";"S";"";"T";"N"
"Failed to change status for %s user(s)";"%s felhasználók státuszának megváltoztatása nem sikerült.";"S";"";"T";"N"
"Status successfully changed for %s user(s)";"%s felhasználók státusza sikeresen megváltoztatva.";"S";"";"T";"N"
"Password";"Jelszó";"B";"";"T";"N"
"Title must be unique";"a címnek egyedinek kell lenni";"S";"";"T";"N"
"Selected parent affiliate does not exist";"A kiválasztott főpartner nem létezik";"S";"";"T";"N"
"Failed loading file %s with error: %s";"%s filek betöltése nem sikerült. %s hiba";"S";"";"T";"N"
"Merchant - New User Signup";"Kereskedő - új partner jelentkezése";"B";"";"T";"N"
"New user signed up";"új felhasználó jelentkezett";"B";"";"T";"N"
"Email subject";"Az e-mail tárgya";"S";"";"T";"N"
"Email text";"Az e-mail szövege";"S";"";"T";"N"
"Merchant - Affiliate filled Contact us form";"Kereskedő - Partner kitöltötte a Lépjen velünk kapcsolatba űrlapot";"B";"";"T";"N"
"Affiliate filled Contact us form";"Partner kitöltötte a Lépjen velünk kapcsolatba űrlapot";"B";"";"T";"N"
"Merchant - New Sale / Lead";"Kereskedő - Új eladás/regisztráció";"B";"";"T";"N"
"New sale / lead";"Új eladás/regisztráció";"B";"";"T";"N"
"Affiliate - New User Signup Approved";"Partner - új felhasználó feliratkozása elfogadva";"B";"";"T";"N"
", welcome to our affiliate program";"üdvözöljük partner programunkban";"B";"";"T";"N"
"Affiliate - New User Signup Before Approval";"Partner - Új felhasználó feliratkozása elfogadás előtt";"B";"";"T";"N"
"Paid amount";"kifizetett összeg";"S";"";"T";"N"
"Paid currency";"a kifizetett pénznem";"S";"";"T";"N"
"Payout method";"a kifizetés módja";"B";"";"T";"N"
"Affiliate - On payout";"Folyamatban lévő kifizetés a partnernek";"B";"";"T";"N"
"Your commissions";"Az ön jutalékai";"B";"";"T";"N"
"Affiliate - New Subaffiliate Sale / Lead";"Partner - Új Al-partner Eladás/Regisztráció";"B";"";"T";"N"
"New subaffiliate sale / lead";"Új al-partner eladás/regisztráció";"B";"";"T";"N"
"Affiliate - New Subaffiliate signup";"Partner - Új al-partner jelentkezés";"B";"";"T";"N"
"New subaffiliate signed up";"Új al-partner jelentkezett";"B";"";"T";"N"
"VAT percentage";"ÁFA százaléka";"B";"";"T";"N"
"VAT number";"ÁFA száma";"B";"";"T";"N"
"Registration number";"Regisztrációs szám";"B";"";"T";"N"
"VAT part";"ÁFA rész";"B";"";"T";"N"
"Payment incl. VAT";"kifizetés Áfá-val ";"B";"";"T";"N"
"Payment excl. VAT";"kifizetés ÁFA nélkül";"B";"";"T";"N"
"Affiliate - On VAT payout";"Partner - folyamatban lévő Áfa-kifizetés";"B";"";"T";"N"
"Transaction ID";"Tranzakció azonosító";"B";"";"T";"N"
"TotalCost";"Teljes összeg";"S";"";"T";"N"
"Campaign ID";"kampány azonosító";"S";"";"T";"N"
"Referer URL";"Ajánló URL";"S";"";"T";"N"
"First click - time";"Az első klikk ideje";"S";"";"T";"N"
"First click - referer";"Első klikk ajánló";"S";"";"T";"N"
"First click - IP";"Az első klikkelés IP-je";"S";"";"T";"N"
"First click - data1";"első klikk-adatok 1";"S";"";"T";"N"
"First click - data2";"első klikk-adatok 2";"S";"";"T";"N"
"Last click - time";"utolsó klikk ideje";"S";"";"T";"N"
"Last click - referer";"Utolsó klikk ajánló";"S";"";"T";"N"
"Last click - IP";"utolsó klikk IP-je";"S";"";"T";"N"
"Last click - data1";"utolsó klikk- adatok 1";"S";"";"T";"N"
"Last click - data2";"utolsó klikk adatok 2";"S";"";"T";"N"
"Transaction data1";"tranzakciós adatok 1";"S";"";"T";"N"
"Transaction data2";"tranzakciós adatok 2";"S";"";"T";"N"
"Transaction data3";"tranzakciós adatok 3";"S";"";"T";"N"
"Transaction data4";"tranzakciós adatok 4";"S";"";"T";"N"
"Transaction data5";"tranzakciós adatok 5";"S";"";"T";"N"
"Note to merchant";"üzenet a kereskedőnek";"S";"";"T";"N"
"Original currency";"eredeti pénznem";"S";"";"T";"N"
"Banner does not exist";"nem létező banner";"S";"";"T";"N"
"Server error: Unknown type given for BannerForm._save()";"Szerver hiba: A banner formára ismeretlen típust adott meg. _mentés ()";"S";"";"T";"N"
"Banner was saved";"Banner elmentve";"S";"";"T";"N"
"Clicks";"Klikkek";"B";"";"T";"N"
"CTR";"CTR";"S";"";"T";"N"
"Order";"megrendelés";"B";"";"T";"N"
"BannersImportExportDescription";"Bannerek meghatározása: fontos: ez az export/import csak a meghatározásokra vonatkozik, nem a fizikai képek és file-okra.";"B";"";"T";"N"
"Campaign does not exist";"Nem létező kampány";"S";"";"T";"N"
"Campaign capping saved";"Kampány capping elmentve";"S";"";"T";"N"
"Number of transactions in 'Active until' campaign validity has to be set";"A tranzakciók számát az 'Aktív …-ig' kampány érvényességben be kell állítani";"S";"";"T";"N"
"There are missing From and To dates for 'Active in date range' campaign validity";"Hiányzó Feladó és Címzett adatok az 'aktív …-tól …-ig időtartam' kampány érvényességben";"S";"";"T";"N"
"Commission successfully computed";"Jutalék sikeresen kiszámolva";"S";"";"T";"N"
"User is not valid!";"Érvénytelen felhasználó!";"S";"";"T";"N"
"Campaign is not valid!";"Érvénytelen kampány!";"S";"";"T";"N"
"Transaction type is not valid or doesn't exist in this campaign!";"érvénytelen, vagy ebben a kampányban nem szereplő tranzakció típus";"S";"";"T";"N"
"Cannot recognize commission group for this user in campaign!";"A felhasználónak ebben a kampányban a jutalék-csoportja nem azonosítható.";"S";"";"T";"N"
"Error getting commission settings!";"Hiba a jutalékok beállításánál!";"S";"";"T";"N"
"Error, for percentage commissions you have to define Total cost!";"Hiba, a százalékos jutaléknál a Teljes összeget meg kell határoznia!";"S";"";"T";"N"
"You cannot delete default campaign";"Az alapértelmezett kampány nem törölhető.";"S";"";"T";"N"
"Default";"alapértelmezett";"B";"";"T";"N"
"per sale / lead";"Eladásonként / regisztráció";"B";"";"T";"N"
"CampaignsImportExportDescription";"A kampányok és a hozzájuk tartozó jutalékok összegének beállításai";"B";"";"T";"N"
"loadCommissionGroups: campaignId is empty";"A jutalék csoportok betöltése: kampány ld üres";"S";"";"T";"N"
"Campaign ID cannot be empty!";"a kampány ID-je nem lehet üres!";"S";"";"T";"N"
"CommissionTypeId (Id) cannot be empty!";"Jutalék Típus ld nem lehet üres!";"S";"";"T";"N"
"CommissionGroupId cannot be empty!";"Jutalék csoport ld nem lehet üres!";"S";"";"T";"N"
"Commission type does not exist";"a jutalék típusa nem létezik";"S";"";"T";"N"
"Commissions saved successfully";"A jutalék sikeresen elmentve";"S";"";"T";"N"
"Field 'type' does not exist";"a 'típus' mező nem létezik";"S";"";"T";"N"
"Failed to change status";"az állapot megváltoztatása sikertelen";"S";"";"T";"N"
"Status successfully changed";"Az állapot sikeresen megváltoztatva";"S";"";"T";"N"
"CommissionsImportExportDescription";"A jutalékokat (tranzakciók, megrendelések) a rendszer regisztrálja.";"B";"";"T";"N"
"Affiliate screen";"Partner képernyője";"S";"";"T";"N"
"Affiliate panel menu saved";"Partner panel menü elmentve";"S";"";"T";"N"
"Error changing default theme";"Hiba az alapértelmezett téma megváltoztatásánál";"S";"";"T";"N"
"Default theme changed";"Alapértelmezett téma megváltoztatva";"S";"";"T";"N"
"Program name and logo saved";"A program neve és logo-ja elmentve";"S";"";"T";"N"
"Affiliate signup settings saved";"Partner jelentkezési beállítások elmentve";"S";"";"T";"N"
"Banner format successfully saved";"a banner formátuma sikeresen elmentve";"S";"";"T";"N"
"Cookies settings saved";"A cookie-k beállítása elmentve";"S";"";"T";"N"
"Symbol";"szimbólum";"B";"";"T";"N"
"Precision";"pontosság";"B";"";"T";"N"
"Where to display";"Hol jelenjen meg";"B";"";"T";"N"
"Exchange rate";"átváltási arány";"S";"";"T";"N"
"Currency";"pénznem";"B";"";"T";"N"
"Fraud protections saved";"Csalás elleni védelem elmentve";"S";"";"T";"N"
"Logging saved";"bejelentkezés elmentve";"S";"";"T";"N"
"Parameter names saved";"Paraméter nevek elmentve";"S";"";"T";"N"
"Tracking saved";"Tracking elmentve";"S";"";"T";"N"
"Affiliates successfully paid";"a partnerek sikeresen kifizetve";"S";"";"T";"N"
"Email";"E-mail";"B";"";"T";"N"
"VAT";"ÁFA";"S";"";"T";"N"
"To pay";"fizetendő";"S";"";"T";"N"
"Declined";"Elutasítva";"B";"";"T";"N"
"Minimum payout";"Minimum kifizetés";"S";"";"T";"N"
"Payout data";"kifizetési adatok";"B";"";"T";"N"
"N/A";"Nem elérhető";"S";"";"T";"N"
"New payout option";"új kifizetési opció";"S";"";"T";"N"
"New payout option %s";"Új kifizetési opció %s";"S";"";"T";"N"
"Payout option";"kifizetési opció";"B";"";"T";"N"
"Payout history";"korábbi kifizetések";"B";"";"T";"N"
"Date paid";"Kifizetés dátuma";"S";"";"T";"N"
"Payees";"kifizetésre jogosultak";"S";"";"T";"N"
"Total amount";"Teljes összeg";"S";"";"T";"N"
"Affiliate note";"Partner értesítése";"B";"";"T";"N"
"Date";"Dátum";"B";"";"T";"N"
"Data 1";"adatok 1";"B";"";"T";"N"
"Data 2";"adatok 2";"B";"";"T";"N"
"Clicks unique";"Egyedi klikkek";"S";"";"T";"N"
"Impressions unique";"Egyedi megjelenések";"S";"";"T";"N"
"Table name";"a felület neve";"S";"";"T";"N"
"Records";"Feljegyzések";"S";"";"T";"N"
"Total size";"Teljes méret";"S";"";"T";"N"
"Data size";"adat mérete";"S";"";"T";"N"
"Index size";"Index mérete";"S";"";"T";"N"
"Transaction";"tranzakció";"B";"";"T";"N"
"Payout status";"a kifizetés állapota";"B";"";"T";"N"
"Data 3";"adatok 3";"B";"";"T";"N"
"Data 4";"adatok 4";"B";"";"T";"N"
"Data 5";"adatok 5";"B";"";"T";"N"
"Tracked by";"… által track-elve";"B";"";"T";"N"
"Time";"idő";"B";"";"T";"N"
"Click data 1";"Klikkelési adatok 1";"B";"";"T";"N"
"Click data 2";"Klikkelési adatok 2";"B";"";"T";"N"
"unpaid";"kifizetetlen";"B";"";"T";"N"
"Username must be valid email address";"A felhasználónévnek érvényes e-mail címnek kell lennie";"S";"";"T";"N"
"You have to agree with terms & conditions";"el kell fogadnia a szerződési feltételeket";"B";"";"T";"N"
"is mandatory";"kötelező";"B";"";"T";"N"
"Payout settings saved";"a kifizetési beállítások elmentve";"S";"";"T";"N"
"Affiliate details";"partner adatok";"B";"";"T";"N"
"Date joined";"csatlakozási dátum";"B";"";"T";"N"
"Date approved";"Dátum elfogadva";"B";"";"T";"N"
"Parent";"Főpartner";"S";"";"T";"N"
"Firstname";"Keresztnév";"B";"";"T";"N"
"Lastname";"Vezetéknév";"B";"";"T";"N"
"Parent ID";"Főpartner ID";"S";"";"T";"N"
"Parent username";"Főpartner felhasználóneve";"S";"";"T";"N"
"Parent first name";"Főpartner keresztneve";"S";"";"T";"N"
"Parent last name";"Főpartner vezetékneve";"S";"";"T";"N"
"AffiliatesImportExportDescription";"Partner adatok - az új partnerek rendszerbe töltéséhez használható fel";"B";"";"T";"N"
"Status successfully set to selected url(s)";"A státusz sikeresen beállítva a kiválasztott URL-hez";"S";"";"T";"N"
"Failed to set status selected url(s)";"a kiválasztott URL-hez a státuszt sikerült beállítani.";"S";"";"T";"N"
"Commission group";"jutalék csoport";"B";"";"T";"N"
"Selected commission group(s) are changed";"A kiválasztott jutalék csoport(ok) megváltoztatva";"S";"";"T";"N"
"Changes saved";"változtatások elmentve";"S";"";"T";"N"
"Application Name";"Post Affiliate Pro";"S";"";"T";"N"
"New password URL";"Új jelszó URL";"S";"";"T";"N"
"Request valid until";"A kérés érvényes …-ig";"S";"";"T";"N"
"Request new password";"Új jelszó kérése";"B";"";"T";"N"
"Wrong username/password";"Hibás felhasználónév/jelszó";"S";"";"T";"N"
"Select account";"Azonosító kiválasztása";"B";"";"T";"N"
"Authentication failed";"Azonosítás sikertelen";"S";"";"T";"N"
"User authenticated. Logging in.";"Felhasználó azonosítva. Bejelentkezés.";"S";"";"T";"N"
"You entered invalid username";"érvénytelen felhasználó nevet adott meg";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"Within a few minutes you will receive instructiond on how to reset your password.";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"Megváltozott a jelszava. Menjen vissza a bejelentkező ablakhoz és jelentkezzen be!";"S";"";"T";"N"
"Logout error";"Kijelentkezési hiba";"S";"";"T";"N"
"Logout successful";"Sikeres kijelentkezés";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"Érvénytelen jelszó kérés. Újra kell kérnie az új jelszót, mielőtt megpróbálja beállítani a jelszavát.";"S";"";"T";"N"
"User account not approved yet";"a felhasználó azonosítója még nem került jóváhagyásra";"S";"";"T";"N"
"Unsupported";"nem támogatott";"S";"";"T";"N"
"Import file is not defined";"Az import file nem definiált";"S";"";"T";"N"
"Export data";"Export adatok";"B";"";"T";"N"
"Data was successfully exported to file %s";"Az adatok sikeresen exportálva a %s file-ba";"S";"";"T";"N"
"File name";"File név";"B";"";"T";"N"
"Modules";"Modulok";"S";"";"T";"N"
"Size";"méret";"S";"";"T";"N"
"Could not create account. (%s)";"Azonosító létrehozása sikertelen. (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"%s könyvtár a web szerver számára nem írható. Kérjük távolítsa el, vagy állítsa be az írás engedélyezését!";"S";"";"T";"N"
"Failed to delete %s filter(s)";"%s szűrő(k) törlése sikertelen";"S";"";"T";"N"
"%s filter(s) successfully deleted";"%s szűrők sikeresen törölve";"S";"";"T";"N"
"Failed to load default mail account. Please check your mail account settings.";"Az alapértelmezett mail azonosítójának betöltése sikertelen. Kérjük ellenőrizze a mail azonosító beállításait!";"S";"";"T";"N"
"View name must be unique";"A nézet nevének egyedinek kell lenni.";"S";"";"T";"N"
"Maximum length of %s in %s is %s";"%s maximum hosszúsága %s-ben %s";"S";"";"T";"N"
"Relation constraint";"Reláció megkötések";"S";"";"T";"N"
"must be unique";"egyedinek kell lennie";"S";"";"T";"N"
"Error changing theme";"Hiba a téma megváltoztatásánál";"S";"";"T";"N"
"Theme changed";"Téma megváltoztatva";"S";"";"T";"N"
"Failed to delete %s wallpaper(s)";"%s háttérkép(ek) törlése sikertelen";"S";"";"T";"N"
"%s wallpaper(s) successfully deleted";"%s háttérképek sikeresen törölve";"S";"";"T";"N"
"Failed to save wallpaper with error %s";"%s hibás háttérkép mentése nem sikerült";"S";"";"T";"N"
"Wallpaper saved.";"Háttérkép elmentve";"S";"";"T";"N"
"Side bar saved";"Sidebar elmentve";"S";"";"T";"N"
"Windows saved";"ablakok elmentve";"S";"";"T";"N"
"Quick Launch saved";"Gyorsindítás elmentve";"S";"";"T";"N"
"File does not exist";"nem létező file";"S";"";"T";"N"
"File was successfully uploaded";"A file sikeresen feltöltve";"S";"";"T";"N"
"Unsupported gadget";"Nem támogatott gadget";"S";"";"T";"N"
"Gadget";"Eszköz";"B";"";"T";"N"
"Gadget added";"Gadget hozzáadva";"S";"";"T";"N"
"Failed to close gadget";"A gadget bezárása sikertelen";"S";"";"T";"N"
"Gadget successfully closed";"A gadget sikeresen bezárva";"S";"";"T";"N"
"Docking";"Dokkolás";"S";"";"T";"N"
"Gadgets saved";"Gadget elmentve";"S";"";"T";"N"
"Create Account";"Azonosító létrehozása";"B";"";"T";"N"
"Create Database";"adatbázis létrehozása";"B";"";"T";"N"
"Could not create database. %s";"Adatbázis létrehozása nem sikerült. %s";"S";"";"T";"N"
"doesnt exist's";"nem létezik";"S";"";"T";"N"
"Internal error";"belső hiba";"B";"";"T";"N"
"Error during database creation.";"Hiba az adatbázis létrehozásakor.";"S";"";"T";"N"
"OK";"OK";"B";"";"T";"N"
"Failed to read headers of CSF file %s";"a CSF file %s fejléceit nem sikerült elolvasni";"S";"";"T";"N"
"Could not change permissions %s";"%s engedélyeket nem sikerült megváltoztatni.";"S";"";"T";"N"
"Could not open file";"A file-t nem sikerült megnyitni.";"S";"";"T";"N"
"Could not read file";"A file-t nem sikerült beolvasni.";"S";"";"T";"N"
"Rewind unsupported in this file stream";"Ezekben a file-okban a visszanézés nincs támogatva";"S";"";"T";"N"
"File %s does not exist.";"%s file nem létezik";"S";"";"T";"N"
"Failed to read file %s";"a %s file-ok beolvasása sikertelen";"S";"";"T";"N"
"Could not create directory %s";"%s könyvtárat nem sikerült létrehozni.";"S";"";"T";"N"
"Level";"szint";"S";"";"T";"N"
"Message";"üzenet";"B";"";"T";"N"
"File";"Fájl";"S";"";"T";"N"
"Line";"vonal";"B";"";"T";"N"
"Group ID";"Csoport azonosító";"B";"";"T";"N"
"Log event";"naplózott esemény";"S";"";"T";"N"
"Event(s) are deleted";"az esemény(ek) törölve";"S";"";"T";"N"
"No event(s) to delete";"nincsen(ek) törlendő esemény(ek)";"S";"";"T";"N"
"Debug event(s) are deleted";"Debug esemény(ek) törölve";"S";"";"T";"N"
"No debug event(s) to delete";"Nincsen törlendő debug esemény";"S";"";"T";"N"
"Mail Account Name";"Mail Azonosító Név";"S";"";"T";"N"
"From Name";"Feladó neve";"B";"";"T";"N"
"From Email";"feladó e-mail címe";"S";"";"T";"N"
"Use SMTP protocol";"SMTP protokoll alkalmazása";"S";"";"T";"N"
"SMTP Server";"SMTP Szerver";"B";"";"T";"N"
"SMTP Port";"SMTP Port";"B";"";"T";"N"
"SMTP Authentication";"SMTP Hitelesítés";"S";"";"T";"N"
"Use SSL connection";"SSL kapcsolat alkalmazása";"S";"";"T";"N"
"SMTP Username";"SMTP Felhasználónév";"S";"";"T";"N"
"Is default mail account";"Alapértelmezett mail azonosító";"S";"";"T";"N"
"Yes";"igen";"B";"";"T";"N"
"No";"nem";"B";"";"T";"N"
"Email account test mail";"E-mail azonosító ellenőrző levél";"B";"";"T";"N"
"Default Mail Account";"Alapértelmezett mail azonosító";"S";"";"T";"N"
"Email settings saved";"e-mail beállítások elmentve";"S";"";"T";"N"
