"source";"translation";"type";"module";"status";"customer"
"Alternatively you can set include_path directly in your php.ini. include_path=%s";"Alternatively you can set include_path directly in your php.ini. include_path=%s";"S";"";"N";"N"
"MySQL extension is installed";"MySQL extension is installed";"S";"";"N";"N"
"MySQL extension is not installed";"MySQL extension is not installed";"S";"";"N";"N"
"Please enable MySQL extension. More info http://php.net/mysql";"Please enable MySQL extension. More info http://php.net/mysql";"S";"";"N";"N"
"Please install MySQL version %s or higher. Your current version is %s. More info http://myqsl.net/";"Please install MySQL version %s or higher. Your current version is %s. More info http://myqsl.net/";"S";"";"N";"N"
"Internal error";"Internal Error";"S";"";"N";"N"
"Select Language";"Select Language";"B";"";"N";"N"
"Unzip file %s";"Unzip file %s";"S";"";"N";"N"
"%s%% files unzipped";"%s%% files unzipped";"S";"";"N";"N"
"Update account";"Update account";"S";"";"N";"N"
"Update Version";"Update Version";"S";"";"N";"N"
"Updated to version %s-%s";"Updated to version %s-%s";"S";"";"N";"N"
"Error during application update (%s)";"Error during application update (%s)";"S";"";"N";"N"
"Update files";"Update files";"B";"";"N";"N"
"Error during files update (%s)";"Error during files update (%s)";"S";"";"N";"N"
"Files updated";"Files updated";"S";"";"N";"N"
"Invalid main directory";"Invalid main directory";"S";"";"N";"N"
"Update application files";"Update application files";"S";"";"N";"N"
"Preparing distribution directory";"Preparing distribution directory";"S";"";"N";"N"
"Unzipping distribution";"Unzipping distribution";"S";"";"N";"N"
"Copying files";"Copying files";"S";"";"N";"N"
"Clearing distribution directory";"Clearing distribution directory";"S";"";"N";"N"
"Failed to read headers of CSF file %s";"Failed to read headers of CSF file %s";"S";"";"N";"N"
"Column %s not defined in input data for csv file %s.";"Column %s not defined in input data for csv file %s.";"S";"";"N";"N"
"Could not change permissions %s";"Could not change permissions %s";"S";"";"N";"N"
"Could not seek file";"Could not seek file";"S";"";"N";"N"
"Could not open file";"Could not open file";"S";"";"N";"N"
"Could not read file";"Could not read file";"S";"";"N";"N"
"Rewind unsupported in this file stream";"Rewind unsupported in this file stream";"S";"";"N";"N"
"File %s does not exist.";"File %s does not exist.";"S";"";"N";"N"
"Failed to read file %s";"Failed to read file %s";"S";"";"N";"N"
"Could not delete directory %s";"Could not delete directory %s";"S";"";"N";"N"
"Could not create directory %s";"Could not create directory %s";"S";"";"N";"N"
"Can not connect to FTP server.";"Can not connect to FTP server.";"S";"";"N";"N"
"Wrong username / password";"Wrong username / password";"S";"";"N";"N"
"Can not change to main directory";"Can not change to main directory";"S";"";"N";"N"
"Directory %s does not exist";"Directory %s does not exist";"S";"";"N";"N"
"Language code";"Language code";"S";"";"N";"N"
"English name";"English Name";"B";"";"N";"N"
"Translated [%]";"Translated [%]";"S";"";"N";"N"
"Failed to import language file. Incorrect file format. (%s)";"Failed to import language file. Incorrect file format. (%s)";"S";"";"N";"N"
"Source message";"Source message";"B";"";"N";"N"
"Is custom";"Is custom";"S";"";"N";"N"
"translation";"translation";"S";"";"N";"N"
"Language Name";"Language Name";"S";"";"N";"N"
"Is default";"Is default";"S";"";"N";"N"
"Is active";"Is active";"S";"";"N";"N"
"Failed to set default language with error: %s";"Failed to set default language with error: %s";"S";"";"N";"N"
"Language %s set as default.";"Language %s set as default.";"S";"";"N";"N"
"Failed loading file %s with error: %s";"Failed loading file %s with error: %s";"S";"";"N";"N"
"Source message can't be empty in file %s";"Source message can't be empty in file %s";"S";"";"N";"N"
"Database Logger Error. Logging on display: %s";"Database Logger Error. Logging on display: %s";"S";"";"N";"N"
"Group ID";"Group ID";"B";"";"N";"N"
"Log event";"Log event";"S";"";"N";"N"
"Event(s) are deleted";"Event(s) are deleted";"S";"";"N";"N"
"No event(s) to delete";"No event(s) to delete";"S";"";"N";"N"
"Debug event(s) are deleted";"Debug event(s) are deleted";"S";"";"N";"N"
"No debug event(s) to delete";"No debug event(s) to delete";"S";"";"N";"N"
"Mail Account Name";"Mail Account Name";"S";"";"N";"N"
"From Name";"From Name";"B";"";"N";"N"
"From Email";"From Email";"S";"";"N";"N"
"Use SMTP protocol";"Use SMTP protocol";"S";"";"N";"N"
"SMTP Server";"SMTP Server";"B";"";"N";"N"
"SMTP Port";"SMTP Port";"B";"";"N";"N"
"SMTP Authentication";"SMTP Authentication";"S";"";"N";"N"
"Use SSL connection";"Use SSL connection";"S";"";"N";"N"
"SMTP Username";"SMTP Username";"S";"";"N";"N"
"Is default mail account";"Is default mail account";"S";"";"N";"N"
"Email account test mail";"Email account test mail";"B";"";"N";"N"
"Default Mail Account";"Default Mail Account";"S";"";"N";"N"
"Email settings saved";"Email settings saved";"S";"";"N";"N"
"Test mail scheduled, check outbox if it was sent.";"Test mail scheduled, check outbox if it was sent.";"S";"";"N";"N"
"Failed to restart %s row(s)";"Failed to restart %s row(s)";"S";"";"N";"N"
"%s row(s) successfully restarted";"%s row(s) successfully restarted";"S";"";"N";"N"
"To recipients";"To recipients";"S";"";"N";"N"
"Mail subject";"Mail subject";"S";"";"N";"N"
"Scheduled at";"Scheduled at";"S";"";"N";"N"
"Last retry";"Last retry";"S";"";"N";"N"
"Retry number";"Retry number";"S";"";"N";"N"
"Error message";"Error message";"S";"";"N";"N"
"Account name";"Account name";"B";"";"N";"N"
"Send mails from outbox";"Send mails from outbox";"S";"";"N";"N"
"Pending %s mails";"Pending %s mails";"S";"";"N";"N"
"Server Date";"Server Date";"S";"";"N";"N"
"Server Time";"Server Time";"S";"";"N";"N"
"Mail template not defined in database for class %s";"Mail template not defined in database for class %s";"S";"";"N";"N"
"Recipients empty";"Recipients empty";"S";"";"N";"N"
"Body of mail not specified";"Body of mail not specified";"S";"";"N";"N"
"From address is empty";"From address is empty";"S";"";"N";"N"
"Failed to init mail headers";"Failed to init mail headers";"S";"";"N";"N"
"Email transfer method error";"Email transfer method error";"S";"";"N";"N"
"Application Title";"Post Affiliate Pro";"S";"";"N";"N"
"Application meta description";"Application meta description";"S";"";"N";"N"
"GwtPHP Framework Application, Gwt, PHP";"GwtPHP Framework Application, Gwt, PHP";"S";"";"N";"N"
"Maintenance Mode: Update in progress. Please run installer to finish update.";"Maintenance Mode: Update in progress. Please run installer to finish update.";"S";"";"N";"N"
"Maintenance Mode: Install in progress";"Maintenance Mode: Install in progress";"S";"";"N";"N"
"Network connections are disabled";"Network connections are disabled";"S";"";"N";"N"
"Proxy failed: %s";"Proxy failed: %s";"S";"";"N";"N"
"Could not connect to server: %s:%s, Failed with error: %s";"Could not connect to server: %s:%s, Failed with error: %s";"S";"";"N";"N"
"Could not send request to server %s:%s";"Could not send request to server %s:%s";"S";"";"N";"N"
"Could not read from proxy socket";"Could not read from proxy socket";"S";"";"N";"N"
"Failed to save settings with error %s";"Failed to save settings with error %s";"S";"";"N";"N"
"Proxy server settings saved.";"Proxy server settings saved.";"S";"";"N";"N"
"Failed to load proxy server settings.";"Failed to load proxy server settings.";"S";"";"N";"N"
"Resource not modified, returned 304 for %s";"Resource not modified, returned 304 for %s";"S";"";"N";"N"
"Return static file %s";"Return static file %s";"S";"";"N";"N"
"Required plugin %s is not active";"Required plugin %s is not active";"S";"";"N";"N"
"Required plugin %s has to be in version %s or higher";"Required plugin %s has to be in version %s or higher";"S";"";"N";"N"
"Plugin %s not found";"Plugin %s not found";"S";"";"N";"N"
"Plugin was successfully activated";"Plugin was successfully activated";"S";"";"N";"N"
"Plugin was successfully deactivated";"Plugin was successfully deactivated";"S";"";"N";"N"
"Logged in";"Logged in";"S";"";"N";"N"
"Last Request";"Last Request";"S";"";"N";"N"
"Logged out";"Logged out";"S";"";"N";"N"
"It is not possible to changes privileges for default role %s";"It is not possible to changes privileges for default role %s";"S";"";"N";"N"
"%s has to be valid date";"%s has to be valid date";"S";"";"N";"N"
"%s has to be positive integer";"%s has to be positive integer";"S";"";"N";"N"
"%s has to be integer";"%s has to be integer";"S";"";"N";"N"
"%s is mandatory";"%s is mandatory";"B";"";"N";"N"
"%s has to be number";"%s has to be number";"S";"";"N";"N"
"Invoking method %s->%s()";"Invoking method %s->%s()";"S";"";"N";"N"
"SettingsImportExportDescription";"All system settings";"B";"";"N";"N"
"Undefined table name";"Undefined table name";"S";"";"N";"N"
"Undefined $option";"Undefined $option";"S";"";"N";"N"
"Table alias must by defined";"Table alias must by defined";"S";"";"N";"N"
"not equals";"not equals";"S";"";"N";"N"
"is like";"is like";"S";"";"N";"N"
"is not like";"is not like";"B";"";"N";"N"
"is greater";"is greater";"S";"";"N";"N"
"is lower";"is lower";"S";"";"N";"N"
"is greater or equal";"is greater or equal";"S";"";"N";"N"
"is lower or equal";"is lower or equal";"S";"";"N";"N"
"is in";"is in";"S";"";"N";"N"
"IN PROGRESS";"IN PROGRESS";"S";"";"N";"N"
"Updated";"Updated";"S";"";"N";"N"
"Task name";"Task name";"S";"";"N";"N"
"Progress";"Progress";"S";"";"N";"N"
"Failed to delete task.";"Failed to delete task.";"S";"";"N";"N"
"It is not possible to delete running task.";"It is not possible to delete running task.";"S";"";"N";"N"
"This type of task is not allowed to be deleted.";"This type of task is not allowed to be deleted.";"S";"";"N";"N"
"Task deleted.";"Task deleted.";"S";"";"N";"N"
"Cron request finished.";"Cron request finished.";"S";"";"N";"N"
"Unable to save template '%s'";"Unable to save template '%s'";"S";"";"N";"N"
"Template '%s' saved";"Template '%s' saved";"S";"";"N";"N"
"Common templates";"Common templates";"S";"";"N";"N"
"File deleted";"File deleted";"S";"";"N";"N"
"File can not be deleted";"File can not be deleted";"S";"";"N";"N"
"File added";"File added";"S";"";"N";"N"
"Param itemId is mising";"Param itemId is mising";"S";"";"N";"N"
"Request id is missing or unsupported";"Request id is missing or unsupported";"S";"";"N";"N"
"Filter does not exist";"Filter does not exist";"S";"";"N";"N"
"Filter saved";"Filter saved";"S";"";"N";"N"
"Filter added";"Filter added";"S";"";"N";"N"
"New field";"New field";"S";"";"N";"N"
"Missing formid";"Missing formid";"S";"";"N";"N"
"Can not create field";"Can not create field";"S";"";"N";"N"
"%s does not exist";"%s does not exist";"S";"";"N";"N"
"%s saved";"%s saved";"S";"";"N";"N"
"Error details: %s";"Error details: %s";"S";"";"N";"N"
"Active view changed";"Active view changed";"S";"";"N";"N"
"Error while changing active view";"Error while changing active view";"S";"";"N";"N"
"View does not exist";"View does not exist";"S";"";"N";"N"
"Default view can not be modified";"Default view can not be modified";"S";"";"N";"N"
"Error while saving view ";"Error while saving view ";"S";"";"N";"N"
"Default view can not be deleted";"Default view can not be deleted";"S";"";"N";"N"
"Error while deltting view";"Error while deleting view";"S";"";"N";"N"
"View deleted";"View deleted";"S";"";"N";"N"
"View %s saved";"View %s saved";"S";"";"N";"N"
"Custom field number (1-6)";"Custom field number (1-6)";"S";"";"N";"N"
"Security code";"Security code";"B";"";"N";"N"
"Security code is used to prevent IPN frauds.";"Security code is used to prevent IPN frauds.";"S";"";"N";"N"
"Allow test sales";"Allow test sales";"S";"";"N";"N"
"Register also test sales. This setting should be off in live system.";"Register also test sales. This setting should be off in live system.";"S";"";"N";"N"
"AlertPay plugin configuration saved";"AlertPay plugin configuration saved";"S";"";"N";"N"
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"S";"";"N";"N"
"Database status";"Database status";"B";"";"N";"N"
"Lifetime commission settings saved";"Lifetime commission settings saved";"S";"";"N";"N"
"Lifetime commissions";"Lifetime commissions";"S";"";"N";"N"
"Referral ID can not be blank";"Referral ID can not be blank";"S";"";"N";"N"
"Referral ID can not be changed";"Referral ID can not be changed";"S";"";"N";"N"
"Maximum Commissions Per Referral";"Maximum Commissions Per Referral";"S";"";"N";"N"
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"S";"";"N";"N"
"all time";"all time";"S";"";"N";"N"
"Maximum commissions per referral";"Maximum commissions per referral";"S";"";"N";"N"
"Maximum commissions time period in seconds";"Maximum commissions time period in seconds";"S";"";"N";"N"
"Time Period in seconds in which are commission per one customer counted.";"Time Period in seconds in which are commission per one customer counted.";"S";"";"N";"N"
"Wrong format used for Maximum commissions per referral.";"Wrong format used for Maximum commissions per referral.";"S";"";"N";"N"
"Wrong format used for Maximum commissions time period in seconds.";"Wrong format used for Maximum commissions time period in seconds.";"S";"";"N";"N"
"Only numbers in Referral ID";"Only numbers in Referral ID";"S";"";"N";"N"
"Only numbers in Referral ID.";"Only numbers in Referral ID.";"S";"";"N";"N"
"Referral ID can contain only [0-9] characters. %s given";"Referral ID can contain only [0-9] characters. %s given";"S";"";"N";"N"
"You cannot migrate data to already existing installation";"You cannot migrate data to already existing installation";"S";"";"N";"N"
"Data Migration";"Data Migration";"S";"";"N";"N"
"Migrate affiliates";"Migrate affiliates";"S";"";"N";"N"
"Migrate transactions";"Migrate transactions";"S";"";"N";"N"
"Upgrade from PAP3";"Upgrade from PAP3";"S";"";"N";"N"
"Custom value separator";"Custom value separator";"S";"";"N";"N"
"Custom value separator should be set only when custom value is used by other script. See Paypal (IPN and custom used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See Paypal (IPN and custom used by other script) integration method.";"S";"";"N";"N"
"Custom separator saved";"Custom separator saved";"S";"";"N";"N"
"Minimum Referal ID length";"Minimum Referal ID length";"S";"";"N";"N"
"Minimum length must be between 0 and 20";"Minimum length must be between 0 and 20";"S";"";"N";"N"
"Maximum Referal ID length";"Maximum Referal ID length";"S";"";"N";"N"
"Maximum length must be between 0 and 20";"Maximum length must be between 0 and 20";"S";"";"N";"N"
"undefined";"undefined";"B";"";"N";"N"
"Referal ID length limit saved";"Referal ID length limit saved";"S";"";"N";"N"
"Referral id must be longer than %s characters";"Referral id must be longer than %s characters";"S";"";"N";"N"
"Referral id can not be longer than %s characters";"Referral id can not be longer than %s characters";"S";"";"N";"N"
"secure pass2";"secure pass2";"S";"";"N";"N"
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"S";"";"N";"N"
"RoboKassa plugin configuration saved";"RoboKassa plugin configuration saved";"S";"";"N";"N"
"RoboKassa integration plugin";"RoboKassa integration plugin";"S";"";"N";"N"
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"S";"";"N";"N"
"Sale filter";"Sale filter";"S";"";"N";"N"
"Minimum total cost";"Minimum total cost";"S";"";"N";"N"
"seo_targeturl for banner format";"seo_targeturl for banner format";"S";"";"N";"N"
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"S";"";"N";"N"
"After signup action code";"After signup action code";"S";"";"N";"N"
"After signup action campaign ID";"After signup action campaign ID";"S";"";"N";"N"
"After signup action saved";"After signup action saved";"S";"";"N";"N"
"Action commission for signup";"Action commission for signup";"S";"";"N";"N"
"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";"S";"";"N";"N"
"Separator:";"Separator:";"S";"";"N";"N"
"TrialPay plugin configuration saved";"TrialPay plugin configuration saved";"S";"";"N";"N"
"TrialPay integration plugin";"TrialPay integration plugin";"S";"";"N";"N"
"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"S";"";"N";"N"
"Custom field number (1-5)";"Custom field number (1-5)";"S";"";"N";"N"
"Custom field number must be from range 1-5.";"Custom field number must be from range 1-5.";"S";"";"N";"N"
"UltraCart plugin configuration saved";"UltraCart plugin configuration saved";"S";"";"N";"N"
"UltraCart integration plugin";"UltraCart integration plugin";"S";"";"N";"N"
"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"S";"";"N";"N"
"Username Referral IDs";"Username Referral IDs";"S";"";"N";"N"
"Username will be used as Referral IDs";"Username will be used as Referral IDs";"S";"";"N";"N"
"Ip address %s is not in geoip database.";"Ip address %s is not in geoip database.";"S";"";"N";"N"
"Ip - Country Code";"Ip - Country Code";"S";"";"N";"N"
"Ip - Country Name";"Ip - Country Name";"S";"";"N";"N"
"Ip - City";"Ip - City";"S";"";"N";"N"
"Ip - Longitude";"Ip - Longitude";"S";"";"N";"N"
"Ip - Latitude";"Ip - Latitude";"S";"";"N";"N"
"Advanced Functionality";"Advanced Functionality";"B";"";"N";"N"
"Affiliate details";"Affiliate details";"B";"";"N";"N"
"Affiliate manager";"Affiliate manager";"B";"";"N";"N"
"Selected theme";"Selected theme";"S";"";"N";"N"
"Other themes";"Other themes";"S";"";"N";"N"
"No data or nothing matches your search";"No data or nothing matches your search";"S";"";"N";"N"
"Real list should look like this:";"Real list should look like this:";"S";"";"N";"N"
"Affiliate Link Protector/Cloaker";"Affiliate Link Protector/Cloaker";"B";"";"N";"N"
"AffLinkProtectorInnerDescription";"You can protect your affiliate links using our  Link Protector/Cloaker

For example, instead of the standard affiliate link: http://www.merchantsite.com/?a_aid=12345 

You would use: http://www.yourdomain.com/myredir.html";"S";"";"T";"N"
"Generate Cloaked File";"Generate Cloaked File";"S";"";"N";"N"
"URL to protect / cloak";"URL to protect / cloak";"S";"";"N";"N"
"Redirection type";"Redirection type";"S";"";"N";"N"
"AffLinkProtectorHowToUse";"To use it, just follow these steps:<br/>
1. Type in the URL you want to protect<br/>
2. Select the Redirection Type you want<br/>
3. Press Generate<br/><br/>
Once created, you will be prompted to download a web page. Save this page to your computer.
Once it is saved, upload it to your own website.
Now, instead of using your normal affiliate code, you can reference your uploaded affiliate web page, and no one can strip off your affiliate ID";"S";"";"T";"N"
"Target url";"Target url";"S";"";"N";"N"
"Additional data";"Additional data";"S";"";"N";"N"
"For date range";"For date range";"S";"";"N";"N"
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"S";"";"N";"N"
"Banner name: ";"Banner name: ";"S";"";"N";"N"
"Campaign: ";"Kampaania:";"B";"";"T";"N"
"Target: ";"Target: ";"S";"";"N";"N"
"Commissions: ";"Commissions: ";"S";"";"N";"N"
"Banner stats";"Banner stats";"B";"";"N";"N"
"Commissions:";"Commissions:";"S";"";"N";"N"
"SCR (sales / clicks):";"SCR (sales / clicks):";"S";"";"N";"N"
"Quick Navigation Icons";"Quick Navigation Icons";"S";"";"N";"N"
"When advertising your affiliate links, you can track them using channels.";"When advertising your affiliate links, you can track them using channels.";"S";"";"N";"N"
"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";"S";"";"N";"N"
"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"S";"";"N";"N"
"Examples of use";"Examples of use";"S";"";"N";"N"
"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";"S";"";"N";"N"
"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";"S";"";"N";"N"
"Contact us";"Contact us";"B";"";"N";"N"
"You can contact us directly using this contact form";"You can contact us directly using this contact form";"S";"";"N";"N"
"Print";"Print";"B";"";"N";"N"
"Description of coupon:";"Description of coupon:";"S";"";"N";"N"
"Coupons:";"Coupons:";"S";"";"N";"N"
"Direct Linking";"Direct Linking";"S";"";"N";"N"
"DirectLinkingDescription";"Direct linking is a powerful feature that allows you to link to the target page without any additional parameters in the URL. You can set up your DirectLink URLs here.";"S";"";"N";"N"
"Read more about DirectLinks";"Read more about DirectLinks";"S";"";"N";"N"
"You don't need to enter each and every URL address of your pages, you can use star convention.";"You don't need to enter each and every URL address of your pages, you can use star convention.";"S";"";"N";"N"
"So for example pattern";"So for example pattern";"S";"";"N";"N"
"will match:";"will match:";"S";"";"N";"N"
"Test URL matching";"Test URL matching";"S";"";"N";"N"
"You can test if your pattern matches the given URL.";"You can test if your pattern matches the given URL.";"S";"";"N";"N"
"Real url";"Real url";"S";"";"N";"N"
"Links may not be changed. If you want to change link, you can delete the old link and create new, which must merchant again approve";"Links may not be changed. If you want to change link, you can delete the old link and create new, which must merchant again approve";"S";"";"N";"N"
"Copy and paste the code below to display login form on your web page";"Copy and paste the code below to display login form on your web page";"S";"";"N";"N"
"Form preview";"Form preview";"S";"";"N";"N"
"Copy and paste the code below to display join form on your web page";"Copy and paste the code below to display join form on your web page";"S";"";"N";"N"
"Dynamic link";"Dynamic link";"B";"";"N";"N"
"Email notifications";"Email Notifications";"S";"";"N";"N"
"Set up which email notifications you want to receive";"Set up which email notifications you want to receive";"S";"";"N";"N"
"Commissions detail";"Commissions detail";"B";"";"N";"N"
"FinancialOverview";"Financial overview";"S";"";"T";"N"
"You have";"You have ";"B";"";"N";"N"
"approved unpaid commissions";"approved unpaid commissions";"S";"";"N";"N"
"commissions waiting for approval by merchant";"commissions waiting for approval by merchant";"S";"";"N";"N"
"Best viewed in:";"Best viewed in:";"S";"";"N";"N"
"Remember me";"Remember me";"S";"";"N";"N"
"Unpaid commissions (approved / pending):";"Unpaid commissions (approved / pending):";"S";"";"N";"N"
"Your total balance: ";"Your total balance: ";"S";"";"N";"N"
"Pending commissions: ";"Pending commissions: ";"S";"";"N";"N"
"Payout method and data";"Payout method and data";"S";"";"N";"N"
"Payout balances";"Payout balances";"S";"";"N";"N"
"History of payouts to me";"History of payouts to me";"S";"";"N";"N"
"This month";"This month";"B";"";"N";"N"
"Personal Info";"Personal Info";"S";"";"N";"N"
"Sale counts";"Sale counts";"B";"";"N";"N"
"Date of sale";"Date of sale";"S";"";"N";"N"
"Sale status";"Sale status";"S";"";"N";"N"
"Group by";"Group by";"S";"";"N";"N"
"Request New Password";"Request New Password";"B";"";"N";"N"
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"S";"";"N";"N"
"Additional info";"Additional info";"B";"";"N";"N"
"SubSignupOverview";"Signup new affiliates";"S";"";"T";"N"
"SubSignupOverviewDescription";"Refer another partners directly to our signup form using the link below";"S";"";"T";"N"
"SubSignupDownloadForms";"Download signup and login form";"S";"";"T";"N"
"SubSignupDownloadFormsDescription";"Here you can download source code of signup/login form which you can place on your page.
You can place signup form code on your page to recruit new subaffiliates. You can also place login form on your page, so your subaffiliates will be able to login to the affiliate panel through your page.";"S";"";"T";"N"
"Number of your direct subaffiliates:";"Number of your direct subaffiliates:";"S";"";"N";"N"
"This week";"This week";"B";"";"N";"N"
"This year";"This year";"B";"";"N";"N"
"All time";"All time";"B";"";"N";"N"
"Number of Sales";"Number of Sales";"B";"";"N";"N"
"Group by:";"Group by:";"S";"";"N";"N"
"Commissions date";"Commissions date";"S";"";"N";"N"
"Link (SubId) Tracking";"Link (SubId) Tracking";"B";"";"N";"N"
"Example SubId link";"Example SubId link";"S";"";"N";"N"
" # of Sales / Leads";" # of Sales / Leads";"S";"";"N";"N"
"Valid from:";"Valid from:";"S";"";"N";"N"
"Valid to:";"Valid to:";"S";"";"N";"N"
"Limit use:";"Limit use:";"S";"";"N";"N"
"Invoicing options";"Invoicing options";"S";"";"N";"N"
"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";"S";"";"N";"N"
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"S";"";"N";"N"
"License agreement";"License agreement";"S";"";"N";"N"
"System Requirements";"System Requirements";"S";"";"N";"N"
"Admin Account Info";"Admin Account Info";"S";"";"N";"N"
"Database Info";"Database Info";"S";"";"N";"N"
"The installation finished successfully. Thank you for choosing our product.";"The installation finished successfully. Thank you for choosing our product.";"S";"";"N";"N"
"Click here to go to introduction screen";"Click here to go to introduction screen";"S";"";"N";"N"
"This step will check integrity of applications.";"This step will check integrity of applications.";"S";"";"N";"N"
"Check results";"Check results";"S";"";"N";"N"
"Internal error.";"Internal error.";"S";"";"N";"N"
"Recommended Settings";"Recommended Settings";"S";"";"N";"N"
"Choose Language";"Choose Language";"S";"";"N";"N"
"Please select the language to use during the Post Affiliate Pro installation steps";"Please select the language to use during the Post Affiliate Pro installation steps";"S";"";"N";"N"
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"S";"";"N";"N"
"This step will update application files from distribution zip file located in install/ folder.";"This step will update application files from distribution zip file located in install/ folder.";"S";"";"N";"N"
"To do this you need to specify correct ftp access info to your system. Because of permissions files are copied using ftp.";"To do this you need to specify correct ftp access info to your system. Because of permissions files are copied using ftp.";"S";"";"N";"N"
"FTP Info";"FTP Info";"S";"";"N";"N"
"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";"S";"";"N";"N"
"Dear";"Dear";"S";"";"N";"N"
"Sale details";"Sale details";"S";"";"N";"N"
"Referrer Url";"Referrer Url";"S";"";"N";"N"
"Commission from this sale";"Commission from this sale";"S";"";"N";"N"
"Sincerely,";"Sincerely,";"S";"";"N";"N"
"Your Affiliate manager";"Your Affiliate manager";"S";"";"N";"N"
"Sincerely";"Sincerely";"S";"";"N";"N"
"You have been contacted by your affiliate";"You have been contacted by your affiliate";"S";"";"N";"N"
"at";"at";"B";"";"N";"N"
"Referrer:";"Referrer:";"S";"";"N";"N"
"filled ""Contact us"" form.";"filled ""Contact us"" form.";"S";"";"N";"N"
"Regards,";"Regards,";"S";"";"N";"N"
"Dear merchant";"Dear merchant";"S";"";"N";"N"
"added new directlink at";"added new directlink at";"S";"";"N";"N"
"If you like to APPROVE it click here";"If you like to APPROVE it click here";"S";"";"N";"N"
"If you like to DECLINE it click here";"If you like to DECLINE it click here";"S";"";"N";"N"
"Regards";"Regards";"S";"";"N";"N"
"Dear merchant,";"Dear merchant,";"S";"";"N";"N"
"Affiliate name";"Affiliate name";"S";"";"N";"N"
"Affiliate email";"Affiliate email";"S";"";"N";"N"
"If you want to APPROVE new affiliate click here";"If you want to APPROVE new affiliate click here";"S";"";"N";"N"
"If you want to DECLINE new affiliate click here";"If you want to DECLINE new affiliate click here";"S";"";"N";"N"
"A new sale/lead was recorded at ";"A new sale/lead was recorded at ";"S";"";"N";"N"
"The sale was assigned to affiliate with user name";"The sale was assigned to affiliate with user name";"S";"";"N";"N"
"Commission for affiliate";"Commission for affiliate";"S";"";"N";"N"
"If you want to APPROVE new sale click here";"If you want to APPROVE new sale click here";"S";"";"N";"N"
