"source";"translation";"type";"module";"status";"customer"
"Zip banner";"ZIP-Banner";"C";"";"T";"N"
"Refund or chargeback for this transaction already exists!";"Es existiert bereits eine Stornierung oder Rückerstattung für diese Transaktion!";"S";"";"T";"N"
"Actions After Signup";"Aktionen nach Registrierung";"S";"";"T";"N"
"This plugin allows you to start actions that are performed after affiliate signup. You can do virtually anything, like signing the user to a newsletter, or post his data to another system";"Dieses Plug-in erlaubt es Ihnen, Aktionen einzuführen, die nach der Registrierung eines Partners ausgeführt werden. Sie können beinahe alles machen, zum Beispiel den Benutzer bei einem Newsletter anmelden oder seine Daten in ein anderes System übertragen.";"S";"";"T";"N"
"Referral ID same as Affiliate ID";"Vermittlungs-ID identisch mit Partner-ID";"S";"";"T";"N"
"Database Status";"Datenbank-Status";"S";"";"T";"N"
"GetResponse signup";"GetResponse Registrierung";"S";"";"T";"N"
"Enables lifetime referrals";"Ermöglicht zeitlich unbegrenzte Rückverfolgung";"S";"";"T";"N"
"Mandatory referral id for affiliate";"Obligatorische Vermittlungs-ID für Partner";"S";"";"T";"N"
"This plugin makes referral id mandatory in signup form and disables editing of referral id by affiliate.";"Dieses Plug-in erzwingt die Vermittlungs-ID im Registrierungsformular und verhindert, dass ein Partner die Vermittlungs-ID bearbeiten kann.";"S";"";"T";"N"
"PAP3 Compatibility plugin";"Plug-in für PAP3-Kompatibilität";"S";"";"T";"N"
"Handles tracking scripts compatibility with PAP3 and data migration from PAP3 to PAP4.";"Verwaltet die Kompatibilität von Tracking-Scripts mit PAP3 und die Datenübertragung von PAP3 zu PAP4.";"S";"";"T";"N"
"PayPal IPN handling";"PayPal IPN Verwaltung";"S";"";"T";"N"
"This plugin handles PayPal IPN notifications (integration of Post Affiliate with PayPal)";"Dieses Plug-in verwaltet PayPal IPN Benachrichtigungen (Integration von PayPal in Post Affiliate)";"S";"";"T";"N"
"Referral ID length constraint";"Beschränkung der Länge der Vermittlungs-ID";"S";"";"T";"N"
"This plugin limits length of referral ID. Minimum and maximum length can be configured.";"Dieses Plug-in begrenzt die Länge der Vermittlungs-ID. Die minimale und maximale Länge können festgelegt werden.";"S";"";"T";"N"
"StormPay callback handling";"StormPay Rückruf-Verwaltung";"S";"";"T";"N"
"This plugin handles StormPay notifications (integration of Post Affiliate with StormPay)";"Dieses Plug-in verwaltet StormPay-Benachrichtigungen (Integration von StormPay in Post Affiliate)";"S";"";"T";"N"
"System Info";"System-Info";"S";"";"T";"N"
"Plugin will add to menu new item, under which you can view your server system information. Information includes e.g. memory usage, disc usage or network usage. Plugin is based on free project phpsysinfo. After activating plugin you need to reload application in browser to see changes!";"Dieses Plug-in fügt dem Menü ein neues Element hinzu, mit dem Sie Ihre Server-System-Informationen ansehen können. Diese Informationen beinhalten z.B. die Speicher-, Festplatten oder Netzwerkverwendung. Das Plug-in basiert auf dem freien Projekt phpsysinfo. Nach Aktivierung des Plug-ins müssen Sie die Anwendung im Browser erneut laden, um die Änderungen zu sehen.";"S";"";"T";"N"
"WorldPay callback handling";"WorldPay Rückruf-Verwaltung";"S";"";"T";"N"
"This plugin handles WorldPay notifications (integration of Post Affiliate with WorldPay)";"Dieses Plug-in verwaltet WorldPay-Benachrichtigungen (Integration von WorldPay in Post Affiliate)";"S";"";"T";"N"
"ccBill callback handling";"ccBill Rückruf-Verwaltung";"S";"";"T";"N"
"This plugin handles ccBill notifications (integration of Post Affiliate with ccBill)";"Dieses Plug-in verwaltet ccBill-Benachrichtigungen (Integration von ccBill in Post Affiliate)";"S";"";"T";"N"
"All Refunds";"Alle Stornierungen";"S";"";"T";"N"
"All Chargebacks";"Alle Rückerstattungen";"S";"";"T";"N"
"Reset Ranks";"Positionen zurücksetzen";"C";"";"T";"N"
"Updating plugin engine";"Aktualisieren des Plug-in-Systems";"S";"";"T";"N"
"Hosting";"Hosting";"S";"";"T";"Y"
"free";"kostenlos";"C";"";"T";"N"
"Change Plan";"Plan ändern";"C";"";"T";"N"
"Read only";"Nur lesen";"C";"";"T";"N"
"name";"Name";"S";"";"T";"N"
"Affiliate - Daily report";"Partner - Tagesbericht";"B";"";"T";"N"
"Affiliate - Monthly report";"Partner – Monatlicher Bericht";"B";"";"T";"N"
"Affiliate - Weekly report";"Partner - Wochenbericht";"B";"";"T";"N"
"Daily report";"Tagesbericht";"B";"";"T";"N"
"Merchant - Daily report";"Kaufmann - Tagesbericht";"B";"";"T";"N"
"Monthly report";"Monatlicher Bericht";"B";"";"T";"N"
"Merchant - Monthly report";"Kaufmann – Monatlicher Bericht";"B";"";"T";"N"
"Date from is report generated";"Datum, ab dem der Bericht erstellt wurde";"S";"";"T";"N"
"Date to is report generated";"Datum, bis zu dem der Bericht erstellt wurde";"S";"";"T";"N"
"Number of Sales approved";"Anzahl bewilligte Verkäufe";"S";"";"T";"N"
"Number of Sales pending";"Anzahl ausstehende Verkäufe";"S";"";"T";"N"
"Number of Sales declined";"Anzahl abgelehnte Verkäufe";"S";"";"T";"N"
"Number of Sales paid";"Anzahl bezahlte Verkäufe";"S";"";"T";"N"
"Approved total cost of Sales";"Bewilligte Gesamtkosten durch Verkäufe";"S";"";"T";"N"
"Pending total cost of Sales";"Ausstehende Gesamtkosten durch Verkäufe";"S";"";"T";"N"
"Declined total cost of Sales";"Abgelehnte Gesamtkosten durch Verkäufe";"S";"";"T";"N"
"Paid total cost of Sales";"Bezahlte Gesamtkosten durch Verkäufe";"S";"";"T";"N"
"Comissions per Actions";"Provisionen nach Aktionen";"S";"";"T";"N"
"Commissions approved";"Bewilligte Provisionen";"S";"";"T";"N"
"Commissions approved multitier";"Bewilligte mehrstufige Provisionen";"S";"";"T";"N"
"Commissions pending";"Ausstehende Provisionen";"S";"";"T";"N"
"Commissions pending multitier";"Ausstehende mehrstufige Provisionen";"S";"";"T";"N"
"Commissions declined";"Abgelehnte Provisionen";"S";"";"T";"N"
"Commissions declined multitier";"Abgelehnte mehrstufige Provisionen";"S";"";"T";"N"
"Commissions paid";"Bezahlte Provisionen";"S";"";"T";"N"
"Commissions paid multitier";"Bezahlte mehrstufige Provisionen";"S";"";"T";"N"
"List of commissions";"Liste mit Provisionen";"B";"";"T";"N"
"List of sales";"Liste mit Verkäufen";"S";"";"T";"N"
"List of actions";"Liste mit Aktionen";"S";"";"T";"N"
"Reports send";"Gesendete Berichte";"S";"";"T";"N"
"Send daily report";"Tagesbericht senden";"S";"";"T";"N"
"Send weekly report";"Wochenbericht senden";"S";"";"T";"N"
"Send monthly report";"Monatsbericht senden";"S";"";"T";"N"
"No data";"Keine Daten";"B";"";"T";"N"
"Week start";"Wochenbeginn";"S";"";"T";"N"
"Week end";"Wochenende";"S";"";"T";"N"
"Weekly report";"Wochenbericht";"B";"";"T";"N"
"Merchant - Weekly report";"Kaufmann - Wochenbericht";"B";"";"T";"N"
"Seo string";"Seo-String";"B";"";"T";"N"
"Could not import %s from %s on line %s. Throw exception: %s";"Konnte %s nicht aus %s in Zeile %s importieren. Throw exception: %s";"S";"";"T";"N"
"Custom field number";"Nummer des benutzerdefinierten Feldes";"S";"";"T";"N"
"Custom field number sets number of the custom field which will be used for storing tracking data. ";"Die Nummer des benutzerdefinierten Feldes legt die Nummer des benutzerdefinierten Feldes fest, die verwendet wird, um Tracking-Daten zu speichern.";"S";"";"T";"N"
"Custom field number must be from range 1-4.";"Nummer des benutzerdefinierten Feldes muss im Bereich 1-4 liegen.";"S";"";"T";"N"
"CyberSource plugin configuration saved";"Konfiguration des Plug-ins CyberSource gespeichert";"S";"";"T";"N"
"CyberSource integration plugin";"Integration des Plug-ins CyberSource";"S";"";"T";"N"
"This plugin handles CyberSource Silent Order POST (integration of Post Affiliate with CyberSource).";"Dieses Plug-in verwaltet CyberSource Silent Order POST (Integration von CyberSource in Post Affiliate).";"S";"";"T";"N"
"Netbilling integration plugin";"Integration Plug-in Netbilling";"S";"";"T";"N"
"This plugin handles Netbilling notifications (integration of Post Affiliate with Netbilling).";"Dieses Plug-in verwaltet die Netbilling-Benachrichtigungen (Integration von Netbilling in Post Affiliate).";"S";"";"T";"N"
"Secret key which will be used for computing checksum.";"Geheimer Schlüssel, der für Berechnung der Prüfsumme verwendet wird.";"S";"";"T";"N"
"Param name in which checksum will be posted.";"Parametername, in welchem die Prüfsumme angegeben wird.";"S";"";"T";"N"
"Secret key";"Geheimer Schlüssel";"S";"";"T";"N"
"Param name";"Parametername";"S";"";"T";"N"
"Sale Tracking Fraud Protection plugin configuration saved";"Konfiguration des Plug-ins zum Betrugsschutz gespeichert";"S";"";"T";"N"
"Sale Tracking Fraud Protection";"Betrugsschutz bei der Zurückverfolgung von Verkäufen";"S";"";"T";"N"
"new daily report was generated.";"Neuer Tagesbericht wurde erstellt.";"S";"";"T";"N"
"Now is";"Jetzt ist";"S";"";"T";"N"
"Daily report is generated for:";"Tagesbericht erstellt für:";"S";"";"T";"N"
"Number of Sales:";"Anzahl Verkäufe:";"S";"";"T";"N"
"Commissions per Sales:";"Provision nach Verkäufen:";"S";"";"T";"N"
"Totalcost of Sales:";"Gesamtkosten der Verkäufe:";"S";"";"T";"N"
"Number of Actions:";"Anzahl Aktionen:";"S";"";"T";"N"
"Commissions per Actions:";"Provision nach Aktionen:";"S";"";"T";"N"
"Total cost of Actions:";"Gesamtkosten der Aktionen:";"S";"";"T";"N"
"All Commissions:";"Alle Provisionen:";"S";"";"T";"N"
"new monthly report was generated.";"neuer Monatsbericht wurde erstellt.";"S";"";"T";"N"
"Monthly report is generated for:";"Monatsbericht wurde erstellt für:";"S";"";"T";"N"
"new weekly report was generated.";"neuer Wochenbericht wurde erstellt.";"S";"";"T";"N"
"Weekly report is generated for:";"Wochenbericht erstellt für:";"S";"";"T";"N"
"Daily report is sent every day with statistics of the day traffic and sales.";"Ein Tagesbericht mit Statistiken zu Besucherzahlen und Verkäufen des Tages wird gesendet.";"C";"";"T";"N"
"Are you sure you want to delete selected affiliate(s) from campaign?";"Sind Sie sicher, dass den/die ausgewählten Partner(s) aus der Kampagne löschen möchten?";"C";"";"T";"N"
"SEO string";"SEO-String";"C";"";"T";"N"
"SEO string value entered here can be used in banner wrappers allowing you to make better banner codes.";"Der hier angegebene SEO-String-Wert kann in Banner-Wrappern verwendet werden, um bessere Bannercodes zu erstellen.";"C";"";"T";"N"
"Iframe size";"IFrame Größe";"C";"";"T";"N"
"Set iframe size for preview in affiliate panel";"Größe des IFrame für Vorschau im Partnerbereich festlegen";"C";"";"T";"N"
"Daily report is sent every day with the statistics of the day traffic and sales.";"Der Tagesbericht wird jeden Tag mit Statistiken zu Besucherzahlen und Verkäufen an diesem Tag gesendet.";"C";"";"T";"N"
"Weekly report is sent every week with the statistics of the week's traffic and sales. It is sent on the day specified in ""report sent on"" and contains data from the previous complete week. The first day of week can be specified in ""week starts at"".";"Der Wochenbericht wird wöchentlich mit den Statistiken zu Besucherzahlen und Verkäufen dieser Woche gesendet. Er wird an dem Tag gesendet, der unter """"Bericht senden am"""" festgelegt ist und enthält Daten aus der vergangenen Woche. Der erste Tag der Woche kann unter """"Woche beginnt am"""" festgelegt werden.";"C";"";"T";"N"
"Weekly report starts at";"Wochenbericht beginnt am";"C";"";"T";"N"
"Set first day of week";"Ersten Tag der Woche auswählen";"C";"";"T";"N"
"Report sent on";"Bericht senden am";"C";"";"T";"N"
"Set day of week on which report is sent";"Legen Sie den Wochentag fest, an dem der Bericht gesendet wird";"C";"";"T";"N"
"Monthly report is sent every month with the statistics of the month's traffic and sales. It is sent on a day specified in ""report sent on"" and contains data from previous month. e.g. If ""report sent on"" is set to 31 and month has only 30 days, then the report is sent on the last day of the month. It is recommended that you set ""report sent on"" to one of the first days of month, so that data in report is current.";"Jeden Monat wird ein Bericht mit den Statistiken zu Besucherzahlen und Verkäufen in diesem Monat gesendet. Er wird an dem Tag gesendet, der unter """"Bericht senden am"""" festgelegt wurde und enthält Daten vom vorhergehenden Monat. Wenn """"Bericht senden am"""" z.B. auf den 31. eingestellt wird und der Monat nur 30 Tage hat, wird der Bericht am letzten Tag des Monats gesendet. Es wird empfohlen, dass Sie """"Bericht senden am"""" auf einen der ersten Tage des Monats setzen, damit die Daten im Bericht aktuell sind.";"C";"";"T";"N"
"Set day of month on which report is sent";"Tag des Monats auswählen, an dem der Bericht gesendet wird.";"C";"";"T";"N"
"Setup cron";"Setup Cron-Job";"C";"";"T";"N"
"Email sent after signup. This setting is applicable only if you have manual approval of affiliates.";"E-Mail nach Registrierung gesendet. Diese Einstellung wird nur angewendet, wenn Partner manuell bestätigt werden.";"C";"";"T";"N"
"Create new theme";"Neues Thema erstellen";"C";"";"T";"N"
"Campaign is not private or public with manual approval";"Kampange ist nicht privat oder öffentlich mit manueller Genehmigung";"S";"";"T";"N"
"Action commissions";"Aktion Provisionen";"S";"";"T";"N"
"Action Commissions feature allows you to define per action, or per ""anything"" commissions.<br/>This way you can define commissions for example per user registration, per download, per visiting specific page, etc.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Aktion Vergütungsfeature erlaubt es dir per Aktion, oder per ""alles"" Vergütungen zu definieren.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"S";"";"T";"N"
"More help in our Knowledge Base";"Weitere Hilfe in unserer Knowledge Base";"S";"";"T";"N"
"Banner rotator is a special type of banner that rotates other banners.<br/>When affiliate inserts rotator to his page, the rotator displays banners that are assigned to the rotator, so the visitor will see another banner every time he visits the affiliates page.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Banner Rotator ist ein spezial Type von Banner der verschiedene Banner rotieren lässt.<br/>Wenn der Affiliate einen rotations Banner auf seiner Seite einsetzt, wird bei jeden Besuch der Seite ein anderer Banner angezeigt der sich im Rotator befindet.<br/><a href=""%s"" target=""_blank"">Weitere Hilfe finden Sie in der Knowledge Base</a>";"S";"";"T";"N"
"Branding free";"Copyright frei";"S";"";"T";"N"
"Branding Free is a special feature that allows you to change the links in the footer of panels and signup form from ""Powered by %s"" to your own text and link.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Copyright frei ist ein spezial Feature das Ihnen erlaubt die Links im Footer der Panels und im Registrierungsformular von ""Powered by %s"" in eigene Links und Text zu ändern.<br/><a href=""%s"" target=""_blank"">Weitere Hilfe finden Sie in der Knowledge Base</a>";"S";"";"T";"N"
"Commission Groups";"Vergütungsgruppen";"S";"";"T";"N"
"Commission groups allow you to set different commissions for different users for the same campaign.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Vergütungsgruppen erlaubt verschiedene Vergütungen für unterschiedliche Benutzer in der gleichen Kampange zu bestimmen.<br/><a href=""%s"" target=""_blank"">Mehr Hilfe in der Knowledge Base</a>";"S";"";"T";"N"
"CPM commissions";"CPM Provisionen";"S";"";"T";"N"
"CPM (cost per mille) commissions are a special type of commissions that are rewarded for 1000 impressions, which means for displaying your banners 1000 times.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"CPM (cost per mille) Vergütungen sind eine spezielle Art von Provisionen, die für 1000 Impressionen belohnt werden.<br/><a href=""%s"" target=""_blank"">Mehr Hilfe in der Knowledge Base</a>";"S";"";"T";"N"
"Forced matrix allows you to limit to the number of referrals of subaffiliates any affiliate can refer. It means that every affiliate can have only specified number of children. <a href=""%s"" target=""_blank"">More details read in our Knowledge Base</a>";"Forced matrix erlaubt es die Anzahl der Sub-Affiliates auf eine bestimmte Anzahl zu begrenzen. <a href=""%s"" target=""_blank"">Weitere Hilfe</a>";"S";"";"T";"N"
"Hosting of %s on  %s servers.";"Hosting von %s auf %s Servern.";"S";"";"T";"N"
"Multiple currencies allow you to track sales in multiple currencies.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Mehrere Währungen erlaubt es Sales in mehreren Währungen zu verfolgen.<br/><a href=""%s"" target=""_blank"">Weitere Hilfe</a>";"S";"";"T";"N"
"Multiple merchants";"Mehrere Händler";"S";"";"T";"N"
"By default, all campaigns in %s are public, which means that all affiliates can view and promote them. Private campaigns feature allows you to create private campaigns, which will be visible only to selected affiliates.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Als Standard sind alle Kampangen bei %s öffentlich, bedeutet das jeder Affiliate diese sehen und bewerben kann. Private Kampangen ermöglichen es, Kampangen nur für ausgesuchte Affiliates zu erstellen.";"S";"";"T";"N"
"It alows you to create a special type of promo materials - rebrandable e-books. You can create your PDF e-book only once and upload it to %s.Your affiliates will automatically get their own re-branded copy of the book, with their name, affiliate links, texts, etc. There is no need to run any Windows program for branding, they will simply download rebranded PDF. All the rebranding is made automatically in the background.<br/><a href=""%s"" target=""_blank"">%s</a>";"It alows you to create a special type of promo materials - rebrandable e-books. You can create your PDF e-book only once and upload it to %s.Your affiliates will automatically get their own re-branded copy of the book, with their name, affiliate links, texts, etc. There is no need to run any Windows program for branding, they will simply download rebranded PDF. All the rebranding is made automatically in the background.<br/><a href=""%s"" target=""_blank"">%s</a>";"S";"";"N";"N"
"Recurring commissions allow you to reward your affiliates for recurring payments, for example for hosting or membership. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Wiederkehrende Provisionen erlauben es, wiederkehrende Zahlungen zu vergüten. Zum Beispiel für Hosting Projekte oder für Mitgliedschaften.";"S";"";"T";"N"
"Affiliate - Invoice";"Affiliate - Rechnung";"B";"";"T";"N"
"Merchant - Invoice";"Merchant - Rechnung";"B";"";"T";"N"
"Approve link";"Genehmigungslink";"S";"";"T";"N"
"No affiliates to pay";"Keine Affiliates zur Auszahlung";"S";"";"T";"N"
"Amount to pay";"Zu zahlender Betrag";"S";"";"T";"N"
"Declined commissions";"Abgelehnte Provisionen";"B";"";"T";"N"
"Pay affiliates list";"Liste auszuzahlender Affiliates";"S";"";"T";"N"
"Merchant - Pay day reminder";"Händler - Zahltag Erinnerung";"B";"";"T";"N"
"Pay day reminder";"Zahltag Erinnerung";"B";"";"T";"N"
"Pay day reminder send";"Zahltag Erinnerung gesendet";"S";"";"T";"N"
"Send pay day reminder";"Sende Zahltag Erinnerung";"S";"";"T";"N"
"RawType";"RawType";"S";"";"N";"N"
"CampaignsImportExportDescription";"Kampagnen und ihre Provisionen Einstellungen";"B";"";"T";"N"
" does not exist";" existiert nicht";"S";"";"T";"N"
" saved";" gespeichert";"S";"";"T";"N"
" added";" hinzugefügt";"S";"";"T";"N"
"Not saved by fraud protection";"Wurde aufgrund des Betrugschutzes nicht gespeichert";"S";"";"T";"N"
" can not equals to: ";" darf nicht gleich sein mit:";"S";"";"T";"N"
"One theme should be enabled";"Ein Theme sollte aktiviert sein";"S";"";"T";"N"
"Affiliate campaigns";"Affiliate Kampangen";"S";"";"T";"N"
"Custom field number that can be used by %s.";"Die Anzahl der benutzerdefinierte Feldern die mit %s genutzt werden können.";"S";"";"T";"N"
"Automatic approval of commissions";"Automatiisches genehmigen von Provisionen";"S";"";"T";"N"
"Auto approval of commissions plugin require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Auto approval of commissions plugin require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"S";"";"N";"N"
"disabled";"deaktiviert";"B";"";"T";"N"
"Auto approve commissions after x days";"Provisionen automatisch genehmigen nach X Tagen";"S";"";"T";"N"
"You can specify the number of days after which the commission will be auto approved. If you decline the commission before the auto approval date, it will stay declined.";"Sie können die Anzahl der Tage festlegen, nach denen die Provision automatisch genehmigt wird. Wenn sie die Provision ablehnen vor der automatischen Genehmigung, bleibt die Provision abgelehnt.";"S";"";"T";"N"
"Auto approval note";"Automatische Genehmigung Hinweis";"S";"";"T";"N"
"This note will be added to every auto approved commission.";"Dieser Hinweis wird jeder automatisch genehmigten Provision hinzugefügt.";"S";"";"T";"N"
"Wrong format used for days interval.";"Falsches Format für Tagesintervall angegeben.";"S";"";"T";"N"
"Auto approval commissions";"Automatisches Genehmigen von Provisionen";"S";"";"T";"N"
"Refid format";"Refid Format";"S";"";"T";"N"
"It is possible to use following values in ID: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to refid as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"It is possible to use following values in ID: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to refid as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"S";"";"N";"N"
"Refid format saved";"Refid Format gespeichert";"S";"";"T";"N"
"Refid must be in format ""%s"". Format definition: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be unchanged. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"Refid must be in format ""%s"". Format definition: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be unchanged. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"S";"";"N";"N"
"Custom refid";"Benutzerdefinierte Refid";"S";"";"T";"N"
"Enables custom refid. You will be able to set refid pattern in configure screen after plugin activation.";"Enables custom refid. You will be able to set refid pattern in configure screen after plugin activation.";"S";"";"N";"N"
"Plugin will add to menu Tools new item ""Database status"", under which you can view database tables of %s. Information about database tables includes e.g. table names, table size, number of rows in each table. You can execute on tables database operations like Analyze table, Optimize table or Repair table. After activation of this plugin you need to reload application in browser to see changes in menu!";"Plugin will add to menu Tools new item ""Database status"", under which you can view database tables of %s. Information about database tables includes e.g. table names, table size, number of rows in each table. You can execute on tables database operations like Analyze table, Optimize table or Repair table. After activation of this plugin you need to reload application in browser to see changes in menu!";"S";"";"N";"N"
"Plugin is possible to activate only in case database user used for connecting to database of %s has rights to read from system table INFORMATION_SCHEMA.TABLES.";"Plugin is possible to activate only in case database user used for connecting to database of %s has rights to read from system table INFORMATION_SCHEMA.TABLES.";"S";"";"N";"N"
"Custom value separator should be set only when custom value is used by other script. See GoogleCheckout (custom value used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See GoogleCheckout (custom value used by other script) integration method.";"S";"";"N";"N"
"Your merchant ID";"Ihr Advertiser ID";"S";"";"T";"N"
"Your Google Checkout merchant ID";"Your Google Checkout merchant ID";"S";"";"N";"N"
"Your merchant Key";"Your merchant Key";"S";"";"N";"N"
"Your Google Checkout merchant key";"Your Google Checkout merchant key";"S";"";"N";"N"
"Google Checkout Settings saved";"Google Checkout Settings saved";"S";"";"N";"N"
"GoogleCheckout notifications handling";"GoogleCheckout notifications handling";"S";"";"N";"N"
"This plugin handles GoogleCheckout notifications (integration of Post Affiliate with GoogleCheckout)";"This plugin handles GoogleCheckout notifications (integration of Post Affiliate with GoogleCheckout)";"S";"";"N";"N"
"Enables to set maximum number of commissions per user that will be saved. <a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>.";"Enables to set maximum number of commissions per user that will be saved. <a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>.";"S";"";"N";"N"
"Discount tax";"Ermäßigung Steuern";"S";"";"T";"N"
"Discount fee";"Ermäßigung Gebühren";"S";"";"T";"N"
"Discount shipping";"Ermäßigung Versand";"S";"";"T";"N"
"Discount handling";"Ermäßigung Verarbeitung";"S";"";"T";"N"
"Discounts tax from total cost value.";"Discounts tax from total cost value.";"S";"";"N";"N"
"Discounts fee from total cost value.";"Discounts fee from total cost value.";"S";"";"N";"N"
"Discounts shippings from total cost value.";"Discounts shippings from total cost value.";"S";"";"N";"N"
"Discounts handling from total cost value.";"Discounts handling from total cost value.";"S";"";"N";"N"
"Paypal settings saved";"Paypal Einstellungen gespeichert";"S";"";"T";"N"
"Custom value separator must be set. See Paymate Express integration method.";"Custom value separator must be set. See Paymate Express integration method.";"S";"";"N";"N"
"Paymate Express";"Paymate Express";"S";"";"N";"N"
"This plugin handles Paymate Express buttons";"This plugin handles Paymate Express buttons";"S";"";"N";"N"
"QuickBooks export to IIF format";"QuickBooks export to IIF format";"S";"";"N";"N"
"Plugin will add option to export your payout history data to QuickBooks IIF file format. Note: this plugin needs restart to work properly";"Plugin will add option to export your payout history data to QuickBooks IIF file format. Note: this plugin needs restart to work properly";"S";"";"N";"N"
"Enter the number of custom field which will be used for transmitting affiliate cookie";"Enter the number of custom field which will be used for transmitting affiliate cookie";"S";"";"N";"N"
"Secret passphrase";"Secret passphrase";"S";"";"N";"N"
"Enter your secres passphrase if you set it up in your SafePay merchant account. Otherwise leave this field empty.";"Enter your secres passphrase if you set it up in your SafePay merchant account. Otherwise leave this field empty.";"S";"";"N";"N"
"Settings was saved";"Einstellungen wurden gespeichert";"S";"";"T";"N"
"SafePay IPN handling";"SafePay IPN handling";"S";"";"N";"N"
"This plugin handles SafePay IPN notifications (integration of Post Affiliate with SafePay)";"This plugin handles SafePay IPN notifications (integration of Post Affiliate with SafePay)";"S";"";"N";"N"
"Merchant username";"Händler Benutzername";"S";"";"T";"N"
"Merchant username from your Setcom merchant account";"Merchant username from your Setcom merchant account";"S";"";"N";"N"
"Merchant password";"Händler Passwort";"S";"";"T";"N"
"Merchant password from your Setcom merchant account";"Merchant password from your Setcom merchant account";"S";"";"N";"N"
"Merchant identifier";"Merchant identifier";"S";"";"N";"N"
"Merchant identifier from your Setcom merchant account";"Merchant identifier from your Setcom merchant account";"S";"";"N";"N"
"Custom value separator should be set only when custom value is used by other script. See Setcom integration method.";"Custom value separator should be set only when custom value is used by other script. See Setcom integration method.";"S";"";"N";"N"
"Setcom plugin settings saved";"Setcom plugin settings saved";"S";"";"N";"N"
"Setcom Auto-Post handling";"Setcom Auto-Post handling";"S";"";"N";"N"
"This plugin handles Setcom Auto-Post (integration of Post Affiliate with Setcom)";"This plugin handles Setcom Auto-Post (integration of Post Affiliate with Setcom)";"S";"";"N";"N"
"Separator that can separate your value from %s cookie value in SubId field. Use this only in case you use SubId for your application";"Separator that can separate your value from %s cookie value in SubId field. Use this only in case you use SubId for your application";"S";"";"N";"N"
"Custom field number that can be used by %s";"Custom field number that can be used by %s";"S";"";"N";"N"
"AffLinkProtectorInnerDescription";"Sie können Ihre Affiliate Links schützen mit dem Link Protector/Cloaker

Zum Beispiel, anstatt des Standard Affiliate Links: http://www.merchantsite.com/123456789.html 

Können diese diesen so benutzen: http://www.yourdomain.com/myredir.html";"S";"";"T";"N"
"AffLinkProtectorHowToUse";"Folgen Sie folgenden Schritten um Ihre Links zu schützen:<br/>
1. Tragen Sie die URL ein die Sie schützen wollen<br/>
2. Wählen Sie eine Umleitungsart aus<br/>
3. Drücken Sie Erzeugen<br/><br/>
Nach dem erzeugen, werden Sie aufgefordert ein Dokument herunterzuladen. Speichern Sie dieses auf auf Ihrem Computer.
Anschliessend laden Sie das Dokument auf Ihre Website.
Jetzt können Sie auf das neue Dokument verlinken und niemand kann Ihren Affiliate Link sehen oder die Ref-ID entfernen.";"S";"";"T";"N"
"Commissions Multi-Tier";"Vergütungen Multi-Stufe";"S";"";"T";"N"
"Destination URL";"Ziel-URL";"B";"";"T";"N"
" # of Sales / Leads";" # der Verkäufe / Vermittlungen";"S";"";"T";"N"
"DestinationURL";"Ziel-URL";"S";"";"T";"N"
"Please contact support at ";"Bitte kontaktieren Sie den Support unter ";"S";"";"T";"N"
"new sale / lead was registered by our affiliate program with status:";"Neuer Sale / Lead wurde registriert mit Status:";"S";"";"T";"N"
"Recurring sale";"Wiederkehrender Sale";"S";"";"T";"N"
"Your";"Deine";"S";"";"T";"N"
"Today is pay day.";"Heute ist Zahltag.";"S";"";"T";"N"
