"source";"translation";"type";"module";"status";"customer"
"Online users";"Online uporabniki";"B";"";"T";"N"
"Database status";"Stanje baze podatkov ";"B";"";"T";"N"
"User cannot be found";"Uporabnika ni mogoče najti";"S";"";"T";"N"
"Email was successfully sent to merchant";"E-mail je bil uspešno poslan trgovcu";"S";"";"T";"N"
"Email notifications saved";"E-obvestila shranjena";"S";"";"T";"N"
"Banner";"Pasica";"B";"";"T";"N"
"none active";"ni aktiven";"S";"";"T";"N"
"per click";"na klik";"B";"";"T";"N"
"per sale";"na prodajo";"B";"";"T";"N"
"ID";"ID";"B";"";"T";"N"
"Name";"Ime";"B";"";"T";"N"
"Description";"Opis";"B";"";"T";"N"
"Status";"Stanje";"B";"";"T";"N"
"Date created";"Datum nastanka";"S";"";"T";"N"
"Actions";"Dejanja";"B";"";"T";"N"
"Channel";"Kanal";"B";"";"T";"N"
"Failed to save %s field(s)";"Ni mogoče shraniti %s polja";"S";"";"T";"N"
"%s field(s) successfully saved";"Polja %s uspešno shranjena";"S";"";"T";"N"
"User";"Uporabnik";"B";"";"T";"N"
"Channel name";"Ime kanala";"S";"";"T";"N"
"Pattern didn't matched the URL, check your pattern";"Vzorec ni ustrezal URL-ju, preverite vzorec";"S";"";"T";"N"
"Pattern matched the URL";"Vzorec se ujema z URL";"S";"";"T";"N"
"Login";"Prijava";"B";"";"T";"N"
"First name";"Ime";"B";"";"T";"N"
"Last name";"Priimek";"B";"";"T";"N"
"Referral ID";"Napotitveni ID";"B";"";"T";"N"
"I agree with terms & conditions";"Strinjam se s pogoji uporabe";"B";"";"T";"N"
"Cannot find invoice";"Ne najdem računa";"S";"";"T";"N"
"Affiliate";"Affiliate";"B";"";"T";"N"
"Date of registration";"Datum registracije";"S";"";"T";"N"
"Commission";"Provizija";"B";"";"T";"N"
"Total cost";"Skupna cena";"B";"";"T";"N"
"Order ID";"ID naročila";"B";"";"T";"N"
"Product ID";"ID izdelka";"B";"";"T";"N"
"Created";"Ustvaril";"B";"";"T";"N"
"Campaign Name";"Ime akcije";"B";"";"T";"N"
"Type";"Tip";"B";"";"T";"N"
"Affiliate username";"Affiliate uporabniško ime";"S";"";"T";"N"
"Paid";"Plačano";"B";"";"T";"N"
"Ip";"IP";"S";"";"T";"N"
"Referer";"Napotitelj";"B";"";"T";"N"
"Recurring commison id";"ID ponavljajoče provizije";"S";"";"T";"N"
"Payout history id";"ID zgodovine izplačil";"B";"";"T";"N"
"Click count";"Števec klikov";"S";"";"T";"N"
"First click time";"Čas prvega klika";"S";"";"T";"N"
"First click referer";"Napotitelj prvega klika";"S";"";"T";"N"
"First click ip";"Prvi IP klika";"S";"";"T";"N"
"First click data 1";"Prvi klik podatka 1";"S";"";"T";"N"
"First click data 2";"Prvi klik podatka 1";"S";"";"T";"N"
"Last click time";"Čas zadnjega klika";"S";"";"T";"N"
"Last click referer";"Napotitelj zadnjega klika";"S";"";"T";"N"
"Last click ip";"Zadnji klik IP";"S";"";"T";"N"
"Last click data 1";"Zadnji klik podatka 1";"S";"";"T";"N"
"Last click data 2";"Zadnji klik podatka 2";"S";"";"T";"N"
"Extra data 1";"Dodatni podatki 1";"B";"";"T";"N"
"Extra data 2";"Dodatni podatki 2";"B";"";"T";"N"
"Extra data 3";"Dodatni podatki 3";"S";"";"T";"N"
"Extra data 4";"Dodatni podatki 4";"S";"";"T";"N"
"Extra data 5";"Dodatni podatki 5";"S";"";"T";"N"
"Merchant note";"Opomba trgovca";"B";"";"T";"N"
"Banner name";"Ime pasice";"B";"";"T";"N"
"Banner preview";"Predogled pasice";"S";"";"T";"N"
"Campaign";"Akcija";"B";"";"T";"N"
"Target URL";"Ciljni URL";"B";"";"T";"N"
"Banner type";"Tip oglasa";"S";"";"T";"N"
"Html data is not defined";"Html podatki niso opredeljeni";"S";"";"T";"N"
"File name is not defined";"Ime datoteke ni opredeljeno";"S";"";"T";"N"
"unknown";"Neznano";"B";"";"T";"N"
"approved";"Odobreno";"B";"";"T";"N"
"pending";"V čakanju";"B";"";"T";"N"
"User Id";"ID uporabnika";"S";"";"T";"N"
"Payment date";"Datum plačila";"S";"";"T";"N"
"Username";"Uporabniško ime";"B";"";"T";"N"
"Amount";"Znesek";"B";"";"T";"N"
"Note to affiliate";"Affiliate opomba";"S";"";"T";"N"
"Original currency ID";"Izvirna valuta ID";"S";"";"T";"N"
"Original currency rate";"Izvirna valuta tečaj";"S";"";"T";"N"
"Original currency value";"Izvirna valuta vrednost";"S";"";"T";"N"
"System note";"Sistemska opomba";"B";"";"T";"N"
"Country code";"Koda države";"B";"";"T";"N"
"Affiliate first name";"Ime affiliate";"S";"";"T";"N"
"Affiliate last name";"Priimek affiliate";"S";"";"T";"N"
"3rd party cookie";"3. stranka piškotek";"B";"";"T";"N"
"1st party cookie";"1. stranka piškotek";"B";"";"T";"N"
"Flash cookie";"Flash piškotek";"B";"";"T";"N"
"Forced parameter";"Prisilni parameter";"B";"";"T";"N"
"IP address";"IP naslov";"B";"";"T";"N"
"Default affiliate";"Privzeti affiliate";"B";"";"T";"N"
"Url";"URL";"B";"";"T";"N"
"Note";"Obvestilo";"B";"";"T";"N"
"Status does not have allowed value";"Stanje nima dovoljeno vrednost";"S";"";"T";"N"
"Selected username already exists";"Izbrano ime že obstaja";"S";"";"T";"N"
"Failed to change status for %s user(s)";"Ni bilo mogoče spremeniti stanje za uporabnika %s ";"S";"";"T";"N"
"Status successfully changed for %s user(s)";"Status uspešno spremenjeno za uporabnika %s";"S";"";"T";"N"
"Password";"Geslo";"B";"";"T";"N"
"Title must be unique";"Naslov mora biti unikaten";"S";"";"T";"N"
"Selected parent affiliate does not exist";"Izbrani nadrejeni affiliate ne obstaja";"S";"";"T";"N"
"Failed loading file %s with error: %s";"Napaka pri nalaganju datoteke %s, napaka: %s";"S";"";"T";"N"
"Merchant - New User Signup";"Trgovec - Vpis uporabnika";"B";"";"T";"N"
"New user signed up";"Nov uporabnik se prijavil";"B";"";"T";"N"
"Email subject";"Zadeva";"S";"";"T";"N"
"Email text";"Besedilo";"S";"";"T";"N"
"Merchant - Affiliate filled Contact us form";"Trgovec - Affiliate je pisal kontaktno formo";"B";"";"T";"N"
"Affiliate filled Contact us form";"Affiliate je vpisal kontaktno formo";"B";"";"T";"N"
"Merchant - New Sale / Lead";"Trgovec - nova prodaja";"B";"";"T";"N"
"New sale / lead";"Nova prodaja";"B";"";"T";"N"
"Affiliate - New User Signup Approved";"Affiliate - Vpis novega uporabnika odobren";"B";"";"T";"N"
", welcome to our affiliate program";", dobrodošli na naši affiliate program";"B";"";"T";"N"
"Affiliate - New User Signup Before Approval";"Affiliate - Vpis uporabnika pred odobritvijo";"B";"";"T";"N"
"Paid amount";"Plačan znesek";"S";"";"T";"N"
"Paid currency";"Valuta plačila";"S";"";"T";"N"
"Payout method";"Metoda izplačila";"B";"";"T";"N"
"Affiliate - On payout";"Affiliate - Na izplačilu";"B";"";"T";"N"
"Your commissions";"Vaše provizije";"B";"";"T";"N"
"Affiliate - New Subaffiliate Sale / Lead";"Affiliate - Nova prodaja podrejenega";"B";"";"T";"N"
"New subaffiliate sale / lead";"Nova prodaja podrejenega";"B";"";"T";"N"
"Affiliate - New Subaffiliate signup";"Affiliate - Vpis podrejenega";"B";"";"T";"N"
"New subaffiliate signed up";"Nov podrejeni se je vpisal";"B";"";"T";"N"
"VAT percentage";"DDV odstotek";"B";"";"T";"N"
"VAT number";"Davčna";"B";"";"T";"N"
"Registration number";"Registrska številka";"B";"";"T";"N"
"VAT part";"DDV del";"B";"";"T";"N"
"Payment incl. VAT";"Plačilo vklj. DDV";"B";"";"T";"N"
"Payment excl. VAT";"Plačilo DDV. DDV";"B";"";"T";"N"
"Affiliate - On VAT payout";"Affiliate - Na izplačila DDV";"B";"";"T";"N"
"Transaction ID";"ID transakcije";"B";"";"T";"N"
"TotalCost";"Skupna cena";"S";"";"T";"N"
"Campaign ID";"ID akcije";"S";"";"T";"N"
"Referer URL";"Napotitveni URL";"S";"";"T";"N"
"First click - time";"Čas prvega klika";"S";"";"T";"N"
"First click - referer";"Prvi klik - Napotitelj";"S";"";"T";"N"
"First click - IP";"IP prvega klika";"S";"";"T";"N"
"First click - data1";"Prvi klik - Podatek 1";"S";"";"T";"N"
"First click - data2";"Prvi klik - Podatek 1";"S";"";"T";"N"
"Last click - time";"Zadnji klik - Čas";"S";"";"T";"N"
"Last click - referer";"Zadnji klik - Napotitelj";"S";"";"T";"N"
"Last click - IP";"Zadnji klik - IP";"S";"";"T";"N"
"Last click - data1";"Zadnji klik - Podatek 1";"S";"";"T";"N"
"Last click - data2";"Zadnji klik - Podatek 2";"S";"";"T";"N"
"Transaction data1";"Transakcijski podatek1";"S";"";"T";"N"
"Transaction data2";"Transakcijski podatek2";"S";"";"T";"N"
"Transaction data3";"Transakcijski podatek3";"S";"";"T";"N"
"Transaction data4";"Transakcijski podatek4";"S";"";"T";"N"
"Transaction data5";"Transakcijski podatek5";"S";"";"T";"N"
"Note to merchant";"Opomba trgovcu";"S";"";"T";"N"
"Original currency";"Izvirna valuta";"S";"";"T";"N"
"Banner does not exist";"Pasica ne obstaja";"S";"";"T";"N"
"Server error: Unknown type given for BannerForm._save()";"Napaka strežnika: Neznana vrsta za oglasForm._save ()";"S";"";"T";"N"
"Banner was saved";"Pasica je bila shranjena";"S";"";"T";"N"
"Clicks";"Število klikov";"B";"";"T";"N"
"CTR";"CTR";"S";"";"T";"N"
"Order";"Naročilo";"B";"";"T";"N"
"BannersImportExportDescription";"Opredelite oglas";"B";"";"T";"N"
"Campaign does not exist";"Akcija ne obstaja";"S";"";"T";"N"
"Campaign capping saved";"Omejitve akcije shranjene";"S";"";"T";"N"
"Number of transactions in 'Active until' campaign validity has to be set";"Število transakcij v ""aktivna do"" veljavnost, je treba določiti";"S";"";"T";"N"
"There are missing From and To dates for 'Active in date range' campaign validity";"Tu manjka od in do datum za ""aktivna na časovno obdobje,"" akcije veljavnosti";"S";"";"T";"N"
"Commission successfully computed";"Provizija uspešno izračunana";"S";"";"T";"N"
"User is not valid!";"Uporabnik ni veljaven!";"S";"";"T";"N"
"Campaign is not valid!";"Akcija ne velja!";"S";"";"T";"N"
"Transaction type is not valid or doesn't exist in this campaign!";"Vrsta transakcij ni veljavno ali ni v tej akciji!";"S";"";"T";"N"
"Cannot recognize commission group for this user in campaign!";"Ne morem prepoznati provizije skupine za tega uporabnika v akciji!";"S";"";"T";"N"
"Error getting commission settings!";"Napaka pri pridobivanju nastavitve provizij!";"S";"";"T";"N"
"Error, for percentage commissions you have to define Total cost!";"Napaka, za odstotne provizije boste morali določiti Skupne stroške!";"S";"";"T";"N"
"You cannot delete default campaign";"Ne morete izbrisati privzete akcijo";"S";"";"T";"N"
"Default";"Privzeto";"B";"";"T";"N"
"per sale / lead";"Na prodajo";"B";"";"T";"N"
"CampaignsImportExportDescription";"Akcije in njihove nastavitve";"B";"";"T";"N"
"loadCommissionGroups: campaignId is empty";"loadCommissionGroups: campaignId je prazna";"S";"";"T";"N"
"Campaign ID cannot be empty!";"ID oglaševalske akcije ne sme biti prazen!";"S";"";"T";"N"
"CommissionTypeId (Id) cannot be empty!";"CommissionTypeId (ID), ki ne sme biti prazno!";"S";"";"T";"N"
"CommissionGroupId cannot be empty!";"CommissionGroupId ne sme biti prazno!";"S";"";"T";"N"
"Commission type does not exist";"Provizija vrsta ne obstaja";"S";"";"T";"N"
"Commissions saved successfully";"Provizije uspešno shranjene";"S";"";"T";"N"
"Field 'type' does not exist";"Polje ""tip"" ne obstaja";"S";"";"T";"N"
"Failed to change status";"Ni bilo mogoče spremeniti statusa";"S";"";"T";"N"
"Status successfully changed";"Status uspešno spremenjen";"S";"";"T";"N"
"CommissionsImportExportDescription";"Provizije (posli, naročila), registrirana v sistemu";"B";"";"T";"N"
"Affiliate screen";"Affiliate zaslon";"S";"";"T";"N"
"Affiliate panel menu saved";"Meni shranjen";"S";"";"T";"N"
"Error changing default theme";"Napaka pri spreminjanju privzete tema";"S";"";"T";"N"
"Default theme changed";"Privzeta tema spremenjena";"S";"";"T";"N"
"Program name and logo saved";"Ime programa in logo shranjena";"S";"";"T";"N"
"Affiliate signup settings saved";"Nastavitve shranjene";"S";"";"T";"N"
"Banner format successfully saved";"oglas oblika uspešno shranjena";"S";"";"T";"N"
"Cookies settings saved";"Piškotki shranjeni";"S";"";"T";"N"
"Symbol";"Simbol";"B";"";"T";"N"
"Precision";"Preciznost";"B";"";"T";"N"
"Where to display";"Kje prikazati";"B";"";"T";"N"
"Exchange rate";"Menjalni tečaj";"S";"";"T";"N"
"Currency";"Gotovina";"B";"";"T";"N"
"Fraud protections saved";"Zaščita pred goljufijo shranjena";"S";"";"T";"N"
"Logging saved";"Zapisovanje shranjeno";"S";"";"T";"N"
"Parameter names saved";"Ime parametrov shranjeno";"S";"";"T";"N"
"Tracking saved";"Sledenje shranjeno";"S";"";"T";"N"
"Affiliates successfully paid";"Affiliates uspešno plačani";"S";"";"T";"N"
"Email";"E-pošta";"B";"";"T";"N"
"VAT";"DDV";"S";"";"T";"N"
"To pay";"Za plačilo";"S";"";"T";"N"
"Declined";"Zavrnjeno";"B";"";"T";"N"
"Minimum payout";"Minimalno izplačilo";"S";"";"T";"N"
"Payout data";"Podatki izplačila";"B";"";"T";"N"
"N/A";"N/A";"S";"";"T";"N"
"New payout option";"Nova možnost izplačila";"S";"";"T";"N"
"New payout option %s";"Novo možnost izplačila %s";"S";"";"T";"N"
"Payout option";"Možnost izplačila";"B";"";"T";"N"
"Payout history";"Zgodovina izplačil";"B";"";"T";"N"
"Date paid";"Prejemniki";"S";"";"T";"N"
"Payees";"odnosa s strankami";"S";"";"T";"N"
"Total amount";"Skupni znesek";"S";"";"T";"N"
"Affiliate note";"Affiliate opomba";"B";"";"T";"N"
"Date";"Datum";"B";"";"T";"N"
"Data 1";"Podatek 1";"B";"";"T";"N"
"Data 2";"Podatek 2";"B";"";"T";"N"
"Clicks unique";"Edinstveni kliki";"S";"";"T";"N"
"Impressions unique";"Edinstevni prikazi";"S";"";"T";"N"
"Table name";"Ime tabele";"S";"";"T";"N"
"Records";"Zapisi";"S";"";"T";"N"
"Total size";"Skupna velikost";"S";"";"T";"N"
"Data size";"Podatki velikost";"S";"";"T";"N"
"Index size";"Velikost indexa";"S";"";"T";"N"
"Transaction";"Transakcija";"B";"";"T";"N"
"Payout status";"Stanje izplačila";"B";"";"T";"N"
"Data 3";"Podatek 3";"B";"";"T";"N"
"Data 4";"Podatek 4";"B";"";"T";"N"
"Data 5";"Podatki 5";"B";"";"T";"N"
"Tracked by";"Sledil";"B";"";"T";"N"
"Time";"Čas";"B";"";"T";"N"
"Click data 1";"Podatkoi klika 1";"B";"";"T";"N"
"Click data 2";"Podatkoi klika 2";"B";"";"T";"N"
"unpaid";"neplačano";"B";"";"T";"N"
"Username must be valid email address";"Uporabniško ime mora biti veljaven e-poštni naslov";"S";"";"T";"N"
"You have to agree with terms & conditions";"Moraš se strinjate s pogoji uporabe";"B";"";"T";"N"
"is mandatory";"je obvezna";"B";"";"T";"N"
"Payout settings saved";"Shranjeno";"S";"";"T";"N"
"Affiliate details";"Affiliate podrobnosti";"B";"";"T";"N"
"Date joined";"Datum pridružitve";"B";"";"T";"N"
"Date approved";"Datum odobritve";"B";"";"T";"N"
"Parent";"nadrejeni";"S";"";"T";"N"
"Firstname";"Ime";"B";"";"T";"N"
"Lastname";"Priimek";"B";"";"T";"N"
"Parent ID";"ID nadrejenega";"S";"";"T";"N"
"Parent username";"Uporabniško ime nadrejenega";"S";"";"T";"N"
"Parent first name";"Ime nadrejenega";"S";"";"T";"N"
"Parent last name";"Priimek nadrejenega";"S";"";"T";"N"
"AffiliatesImportExportDescription";"Podatke lahko uporabite za nalaganje novih affiliate v sistem";"B";"";"T";"N"
"Status successfully set to selected url(s)";"Status uspešno nastavljena za izbrane URL";"S";"";"T";"N"
"Failed to set status selected url(s)";"Ni bilo mogoče določiti stanja izbranih URL";"S";"";"T";"N"
"Commission group";"Skupina provizije";"B";"";"T";"N"
"Selected commission group(s) are changed";"Izbrane skupina provizij so spremenjene";"S";"";"T";"N"
"Changes saved";"Spremembe so shranjene";"S";"";"T";"N"
"Application Name";"Post Affiliate Pro";"S";"";"T";"N"
"New password URL";"Novo geslo URL";"S";"";"T";"N"
"Request valid until";"Zahteva velja do";"S";"";"T";"N"
"Request new password";"Zahtevaj novo geslo";"B";"";"T";"N"
"Wrong username/password";"Napačno ime (e-pošta) in / ali geslo";"S";"";"T";"N"
"Select account";"Izberite račun";"B";"";"T";"N"
"Authentication failed";"Preverjanje pristnosti ni uspelo";"S";"";"T";"N"
"User authenticated. Logging in.";"Uporabnik overjen. Prijavljanje.";"S";"";"T";"N"
"You entered invalid username";"Vnesli ste napačno uporabniško ime (e-pošta)";"S";"";"T";"N"
"Within a few minutes you will receive instructions on how to reset your password.";"V nekaj minutah boste prejeli navodila za ponastavitev gesla.";"S";"";"T";"N"
"Your password was changed. Go back to login dialog and login.";"Vaše geslo je bilo spremenjeno. Pojdi nazaj na prijavo pogovorno okno in se prijavite.";"S";"";"T";"N"
"Logout error";"Napaka pri odjavi";"S";"";"T";"N"
"Logout successful";"Odjava uspešna";"S";"";"T";"N"
"Invalid password request. You have to request again new password before trying to set password.";"Neveljavno geslo zahtevo. Ponovno morate zahtevati novo geslo, predno lahko poskušate nastaviti geslo.";"S";"";"T";"N"
"User account not approved yet";"Uporabniški račun še ni odobril";"S";"";"T";"N"
"Unsupported";"Nepodprta";"S";"";"T";"N"
"Import file is not defined";"Uvoz datoteke ni opredeljen";"S";"";"T";"N"
"Export data";"Izvoz podatkov";"B";"";"T";"N"
"Data was successfully exported to file %s";"Podatki so bili uspešno izvoženi v datoteko %s";"S";"";"T";"N"
"File name";"Ime datoteke";"B";"";"T";"N"
"Modules";"Moduli";"S";"";"T";"N"
"Size";"Velikost";"S";"";"T";"N"
"Could not create account. (%s)";"Ne morem ustvariti račun. (%s)";"S";"";"T";"N"
"Directory %s is not writable by web server user. Please remove it or set write permissions.";"Imenik %s ni zapisljiv zauporabnika. Prosimo, da ga odstranite ali pa nastavite dovoljenja za pisanje.";"S";"";"T";"N"
"Failed to delete %s filter(s)";"Ni mogoče izbrisati %s filtrom (i)";"S";"";"T";"N"
"%s filter(s) successfully deleted";" %s filtri uspešno izbrisani";"S";"";"T";"N"
"Failed to load default mail account. Please check your mail account settings.";"Napaka pri nalaganju poštnega računa. Prosimo, preverite nastavitve poštnega računa.";"S";"";"T";"N"
"View name must be unique";"Ime ogleda mora biti edinstveno";"S";"";"T";"N"
"Maximum length of %s in %s is %s";"Največja dolžina od %s v %s je %s";"S";"";"T";"N"
"Relation constraint";"Omejitev odnosa";"S";"";"T";"N"
"must be unique";"mora biti unikatna";"S";"";"T";"N"
"Error changing theme";"Napaka pri spreminjanju teme";"S";"";"T";"N"
"Theme changed";"Tema spremenjena";"S";"";"T";"N"
"Failed to delete %s wallpaper(s)";"Ni bilo mogoče izbrisati ozadje %s";"S";"";"T";"N"
"%s wallpaper(s) successfully deleted";" %s ozadje uspešno izbrisano";"S";"";"T";"N"
"Failed to save wallpaper with error %s";"Ni bilo mogoče shraniti ozadje napaka %s";"S";"";"T";"N"
"Wallpaper saved.";"Ozadje shranjeno";"S";"";"T";"N"
"Side bar saved";"Stranska vrstica shranjena";"S";"";"T";"N"
"Windows saved";"Okna shranjena";"S";"";"T";"N"
"Quick Launch saved";"Hitri zagon shranjen";"S";"";"T";"N"
"File does not exist";"Datoteka ne obstaja";"S";"";"T";"N"
"File was successfully uploaded";"Datoteka je bila uspešno naložena";"S";"";"T";"N"
"Unsupported gadget";"Nepodprt pripomoček";"S";"";"T";"N"
"Gadget";"Pripomoček";"B";"";"T";"N"
"Gadget added";"Pripomočekt dodan";"S";"";"T";"N"
"Failed to close gadget";"Ni mogoče zapreti pripomočeka";"S";"";"T";"N"
"Gadget successfully closed";"Pripomoček je uspešno zaprt";"S";"";"T";"N"
"Docking";"Priklopna";"S";"";"T";"N"
"Gadgets saved";"Pripomočki shranjeni";"S";"";"T";"N"
"Create Account";"Ustvarite račun";"B";"";"T";"N"
"Create Database";"Ustvari zbirko podatkov";"B";"";"T";"N"
"Could not create database. %s";"Ni mogoče ustvariti zbirke podatkov. %s";"S";"";"T";"N"
"doesnt exist's";"ne obstaja je";"S";"";"T";"N"
"Internal error";"Notranja napaka";"B";"";"T";"N"
"Error during database creation.";"Napaka pri ustvarjanju zbirke podatkov.";"S";"";"T";"N"
"OK";"v redu";"B";"";"T";"N"
"Failed to read headers of CSF file %s";"Napaka pri branju glave datoteke %s ";"S";"";"T";"N"
"Could not change permissions %s";"Ne morem spremeniti dovoljenj %s";"S";"";"T";"N"
"Could not open file";"Ne morem odpreti datoteke";"S";"";"T";"N"
"Could not read file";"Ne morem brati datoteke";"S";"";"T";"N"
"Rewind unsupported in this file stream";"Previjanje ni podprta v tej datoteki tok";"S";"";"T";"N"
"File %s does not exist.";"Datoteka %s ne obstaja.";"S";"";"T";"N"
"Failed to read file %s";"Napaka pri branju datoteke %s";"S";"";"T";"N"
"Could not create directory %s";"Ne morem ustvariti imenika %s";"S";"";"T";"N"
"Level";"Stopnja";"S";"";"T";"N"
"Message";"Sporočilo";"B";"";"T";"N"
"File";"Datotek";"S";"";"T";"N"
"Line";"Vrstica";"B";"";"T";"N"
"Group ID";"ID skupine";"B";"";"T";"N"
"Log event";"Prijava dogodkov";"S";"";"T";"N"
"Event(s) are deleted";"Dogodek (i) so izbrisani";"S";"";"T";"N"
"No event(s) to delete";"Ni dogodka (-ov) za izbris";"S";"";"T";"N"
"Debug event(s) are deleted";"Debug dogodki so izbrisani";"S";"";"T";"N"
"No debug event(s) to delete";"Ni debug dogodekov za izbris";"S";"";"T";"N"
"Mail Account Name";"Ime poštnega računa";"S";"";"T";"N"
"From Name";"Iz imena";"B";"";"T";"N"
"From Email";"Iz e-pošte";"S";"";"T";"N"
"Use SMTP protocol";"Uporabi SMTP protokol";"S";"";"T";"N"
"SMTP Server";"SMTP strežnik";"B";"";"T";"N"
"SMTP Port";"SMTP luka";"B";"";"T";"N"
"SMTP Authentication";"SMTP pristnost";"S";"";"T";"N"
"Use SSL connection";"Uporabi povezavo SSL";"S";"";"T";"N"
"SMTP Username";"SMTP Uporabniško ime";"S";"";"T";"N"
"Is default mail account";"Ali privzeti poštni račun";"S";"";"T";"N"
"Yes";"Da";"B";"";"T";"N"
"No";"Ne";"B";"";"T";"N"
"Email account test mail";"E-poštni račun za preizkus";"B";"";"T";"N"
"Default Mail Account";"Privzeti poštni račun";"S";"";"T";"N"
"Email settings saved";"E-poštne nastavitve shranjene";"S";"";"T";"N"
"Test mail scheduled, check outbox if it was sent.";"Testna pošta načrtovana, preverite, če je bilo poslano.";"S";"";"T";"N"
"Failed to restart %s row(s)";"Ni mogoče ponovno zagnati %s vrstico (e)";"S";"";"T";"N"
"%s row(s) successfully restarted";" %s vrstica (i) uspešno resetirana";"S";"";"T";"N"
"To recipients";"Prejemnikom";"S";"";"T";"N"
"Mail subject";"Zadeva";"S";"";"T";"N"
"Scheduled at";"Načrtovano ob";"S";"";"T";"N"
"Last retry";"Zadnji poizkus";"S";"";"T";"N"
"Retry number";"Ponovi številko";"S";"";"T";"N"
"Error message";"Sporočilo o napaki";"S";"";"T";"N"
"Account name";"Ime računa";"B";"";"T";"N"
